#{"t_start": 1765858255.9665444, "env_id": "highway-ME-basic-v0"}
r,l,t
7.729812,8,487.833654
16.465721,13,488.487969
25.296907,20,489.517657
33.263847,29,490.985584
13.87249,11,491.583498
20.893642,16,492.434536
11.89761,11,492.998357
42.267196,40,495.057664
24.467183,22,496.215167
16.926221,16,497.042153
10.728071,10,497.555844
6.067805,5,497.812769
11.70084,10,498.325981
11.929389,11,498.884834
14.324134,14,499.606066
12.300001,11,500.166816
15.868042,13,500.861547
22.668014,19,501.834451
5.471797,5,502.096532
20.89574,17,502.977179
13.667079,11,503.551809
12.667318,10,504.073826
12.930261,12,504.6941
10.26896,8,505.110679
9.702589,10,505.633699
5.298068,5,505.894777
2.898198,3,506.049699
5.298198,5,506.302771
10.224534,9,506.791797
12.471362,11,507.351543
20.692416,16,508.19731
3.072729,3,508.355221
6.627471,6,508.682781
10.529048,10,509.185261
4.495381,4,509.388752
4.669738,4,509.594106
25.267093,21,510.723994
4.273723,4,510.929488
24.465777,20,511.974579
10.097217,9,512.453889
3.269501,3,512.629216
11.29826,11,513.202893
4.669031,4,513.410397
19.068166,17,514.262671
19.868125,19,515.273323
12.298136,11,515.831362
10.068027,8,516.244183
7.071519,6,516.553637
4.669031,4,516.787522
13.097686,12,517.393586
42.794451,40,519.430716
13.669216,12,520.065396
14.270125,11,520.64122
4.1,4,520.845649
4.669044,4,521.056186
4.469261,4,521.260565
28.47187,28,522.716163
4.272805,4,522.933103
8.297356,8,523.345752
8.92796,9,523.811048
5.299066,5,524.080923
30.669656,24,525.292035
6.295301,5,525.560004
17.298782,14,526.286664
12.099376,11,526.877135
7.268744,6,527.18986
18.928058,18,528.100124
3.729806,4,528.308102
6.870194,6,528.633787
3.125881,3,528.873735
10.897669,10,529.418264
7.468291,6,529.720021
28.8702,26,531.087655
6.629498,6,531.395991
8.467241,7,531.752152
11.629668,10,532.277807
17.696854,16,533.098746
12.727538,12,533.716603
4.496075,4,533.920255
10.895163,10,534.439759
2.898068,3,534.609876
28.498584,27,535.996374
9.272728,8,536.404279
3.727528,4,536.611666
38.669759,35,538.483197
4.470194,4,538.69076
39.491936,35,540.491839
3.669738,3,540.646513
16.268584,15,541.448441
23.46678,21,542.511418
20.095442,17,543.384745
4.273663,4,543.588362
12.672334,12,544.31261
6.929328,7,544.676675
9.225895,8,545.091583
4.273663,4,545.309391
8.128927,8,545.740218
12.693656,10,546.332073
6.069677,5,546.601362
7.729395,8,547.032899
29.471364,28,548.645942
20.270552,16,549.516174
22.699299,20,550.670872
28.671728,27,552.18303
10.0976,8,552.633169
4.099066,4,552.856798
14.097253,13,553.574091
11.268354,10,554.107405
38.295766,36,556.094192
3.300556,3,556.250329
40.066484,34,558.086448
6.098667,6,558.402562
21.892874,19,559.402437
18.464179,16,560.259783
20.502589,18,561.223817
31.300631,29,562.784077
9.271906,9,563.268929
20.068093,19,564.291773
4.470194,4,564.502481
11.898188,10,565.026832
3.073663,3,565.196551
4.125881,4,565.412979
5.698789,5,565.678375
4.272728,4,565.897921
9.873661,8,566.328717
13.671457,13,566.999427
2.269501,2,567.105471
2.898068,3,567.262274
3.669044,3,567.460676
16.728166,15,568.277791
7.472842,7,568.684011
39.699784,36,570.738182
29.698117,29,572.350806
8.82896,7,572.735261
26.47266,25,574.101074
23.895158,21,575.316438
28.664719,25,576.67427
4.273663,4,576.900543
4.272728,4,577.153399
10.527522,10,577.704562
6.068984,5,578.010672
11.025546,10,578.584507
7.468255,6,578.915362
11.06686,9,579.439527
8.868267,7,579.825064
12.903984,11,580.466692
4.22746,4,580.701156
4.099067,4,580.910443
13.103519,12,581.57326
2.899066,3,581.738307
7.697134,7,582.115356
27.024452,23,583.33404
3.270194,3,583.511964
5.669501,5,583.767527
3.470194,3,583.965454
8.894403,8,584.386039
4.099066,4,584.610625
23.065848,21,585.752131
27.703014,26,587.15063
35.300448,32,588.812981
3.269501,3,588.985848
3.072729,3,589.145579
6.672728,6,589.449774
6.867521,6,589.770474
6.499066,6,590.094869
9.297178,8,590.503225
21.120914,20,591.580273
18.494439,15,592.333409
12.670185,10,592.863406
13.868026,11,593.438822
5.900525,6,593.737046
9.271857,8,594.142309
9.499233,8,594.56997
22.496737,21,595.680541
34.024787,30,597.204889
3.097327,3,597.361125
8.524954,8,597.78819
15.498123,14,598.507519
14.268047,12,599.111299
13.297229,13,599.779665
11.870858,11,600.358238
11.902045,11,600.926317
5.702653,6,601.241459
19.266428,15,602.032375
13.52889,13,602.721347
5.297136,5,602.990444
5.696075,5,603.256373
38.124822,33,604.949064
3.073663,3,605.114782
4.125881,4,605.317596
5.125403,5,605.584846
29.621767,26,606.909392
36.127917,34,608.649146
2.899067,3,608.809692
26.864016,24,610.039301
7.095081,6,610.35462
4.426416,4,610.583258
9.668324,8,610.998219
4.426418,4,611.217082
6.099152,6,611.524528
15.268983,12,612.151563
11.497518,10,612.660888
9.09912,9,613.129273
18.067807,17,613.996562
8.701665,8,614.41761
8.900068,8,614.825702
11.100582,9,615.284556
15.503916,15,616.051724
24.098766,20,617.09927
6.670989,6,617.408056
6.068803,5,617.66672
13.066789,12,618.273612
13.496009,13,618.954321
12.893957,11,619.513216
8.096016,7,619.868769
8.12848,8,620.294197
21.099526,19,621.26402
7.4982,7,621.629385
8.068329,7,621.988415
14.667964,13,622.670465
30.46804,28,624.134718
10.069669,8,624.541525
12.869329,12,625.172554
5.868392,5,625.432958
4.668359,4,625.663456
4.298595,4,625.86762
4.272729,4,626.071465
39.291546,36,627.903457
18.068347,15,628.703978
14.903993,15,629.465319
4.272728,4,629.676223
3.073663,3,629.832234
11.668254,9,630.310118
16.128894,16,631.127262
13.502646,13,631.809108
7.498155,7,632.168435
15.695932,15,632.95801
2.269501,2,633.061353
18.695322,17,633.936466
9.66967,8,634.34525
14.894611,12,634.992313
19.103985,19,636.020105
42.024167,39,638.036724
10.26896,8,638.444072
16.494137,13,639.135324
4.469501,4,639.333819
15.274189,15,640.106122
16.703985,17,640.981255
4.469261,4,641.207241
3.269501,3,641.36022
26.224835,23,642.566879
18.495298,14,643.289508
4.929806,5,643.56314
24.065719,20,644.614025
3.072729,3,644.766947
4.1,4,644.978189
17.268098,15,645.791486
28.298631,23,646.97354
13.82647,11,647.536344
11.267799,9,647.998532
10.268568,9,648.476183
6.296007,5,648.729485
12.268345,11,649.296359
12.297746,12,649.919125
3.270194,3,650.095265
22.723625,22,651.242963
9.667004,8,651.668351
8.269031,7,652.024637
8.298697,7,652.400417
26.699867,24,653.644288
14.827094,12,654.265887
6.06897,5,654.541191
3.269501,3,654.713149
6.669285,6,655.021619
15.498598,14,655.750361
41.822668,40,657.819461
22.424052,20,658.888652
6.06897,5,659.146995
7.668736,6,659.450091
9.502993,9,659.910559
13.267607,11,660.476789
7.928933,8,660.887207
10.072729,9,661.367513
15.664864,14,662.089177
2.269501,2,662.212162
4.074119,4,662.422709
25.097137,20,663.436613
7.102051,7,663.800014
3.270194,3,663.976481
4.669738,4,664.185424
12.498672,12,664.813604
2.270194,2,664.9203
2.899066,3,665.097373
9.628395,8,665.517296
3.269501,3,665.671935
36.663865,33,667.40601
6.695598,6,667.731137
10.095431,8,668.144418
20.128465,20,669.17386
20.502345,17,670.035763
6.896075,6,670.376016
11.103994,11,670.932412
9.098118,8,671.36571
6.32447,6,671.672798
18.897702,16,672.506202
19.667055,17,673.384774
7.903984,8,673.785999
4.300172,4,673.995711
8.673664,8,674.416787
10.300702,10,674.953279
5.471859,5,675.204301
10.727998,11,675.793286
3.269501,3,675.964957
16.026796,13,676.643473
15.265292,12,677.269794
6.027369,5,677.520747
3.269501,3,677.699856
7.496341,7,678.056937
15.72892,15,678.822011
35.228957,30,680.372948
4.829665,4,680.590919
22.329328,22,681.704852
7.673723,7,682.056437
22.266732,20,683.111345
5.274119,5,683.3764
2.9,3,683.536035
18.070264,16,684.349267
12.695297,10,684.864324
18.867895,17,685.759302
7.895598,7,686.133085
6.298606,6,686.433691
6.097325,6,686.738418
10.297309,9,687.218637
37.89119,34,688.953627
3.096532,3,689.109354
4.669738,4,689.314276
8.271343,7,689.691586
8.46911,8,690.089115
15.666654,13,690.751726
3.269501,3,690.910428
12.528875,12,691.520825
2.898198,3,691.672157
8.066767,7,692.020787
19.467635,18,692.959985
11.496018,11,693.533904
