#{"t_start": 1769207362.3693278, "env_id": "parking-basic-boundary-v0"}
r,l,t
-6,100,478.950156
-5,26,480.135272
0,13,480.708386
-5,16,481.455668
-10,100,485.880492
0,100,490.208299
-2,22,491.170297
-3,33,492.651371
-3,15,493.316982
0,28,494.530822
-9,100,499.032691
0,16,499.799667
0,31,501.205208
-10,100,505.640344
-8,41,507.434757
-3,20,508.326101
0,12,508.846421
-6,100,513.261657
-8,100,517.719082
0,15,518.359617
0,29,519.662882
-9,100,524.04061
-6,19,524.870063
-8,44,526.773406
-7,100,531.157571
0,17,531.904707
0,14,532.510949
-5,14,533.111128
-4,23,534.151092
-2,22,535.188524
-5,58,537.765519
-3,21,538.724405
0,39,540.404962
0,36,541.97409
-8,21,542.886424
-11,100,547.76078
0,29,549.068446
0,13,549.648875
0,25,550.766806
0,13,551.34721
-30,100,555.66303
0,34,557.121145
0,13,557.684084
-4,20,558.540839
-3,21,559.434673
0,16,560.13891
-2,22,561.095335
-15,100,565.507963
0,100,569.921445
-7,100,574.283153
-8,100,578.626898
-4,25,579.724658
-10,100,584.074764
0,19,584.904938
0,13,585.495361
-1,22,586.465827
-13,100,590.871953
0,14,591.489606
0,37,593.091587
0,39,594.781027
0,19,595.598882
-5,18,596.37428
0,41,598.221504
-5,100,602.578429
-4,21,603.520194
-4,16,604.266119
-3,21,605.229251
-3,23,606.240798
0,43,608.112041
-3,22,609.08569
0,14,609.691111
0,39,611.370486
0,31,612.694028
-2,23,613.69216
0,27,614.872873
-51,100,619.264843
0,13,619.852121
0,21,620.760689
0,19,621.579847
0,100,625.954578
0,20,626.836727
0,38,628.547247
-2,38,630.203199
0,19,631.018676
-4,26,632.141131
0,13,632.699854
0,14,633.309327
0,42,635.106476
0,100,639.455
0,26,640.610655
-6,15,641.281257
0,20,642.155767
0,31,643.493468
-4,26,644.638101
0,35,646.167511
-6,36,647.718714
-9,100,652.030302
-6,26,654.68546
-6,18,655.491557
-6,30,656.907909
-4,23,657.977049
0,39,659.737368
0,15,660.40237
-10,100,664.784324
-3,24,665.841707
-3,18,666.624736
0,20,667.525099
-3,21,668.458168
-4,20,669.342757
-4,16,670.048433
-2,26,671.189009
0,100,675.531573
0,13,676.107466
0,15,676.750366
-4,23,677.771112
0,100,682.102206
-3,24,683.252418
0,22,684.229727
0,13,684.827218
0,22,685.869066
0,13,686.497354
-3,19,687.380875
-3,26,688.567565
0,100,692.974682
-9,100,697.33397
-23,100,701.745181
-4,17,702.480943
-1,23,703.485949
0,20,704.350216
0,22,705.303889
-7,22,706.25376
-6,22,707.215234
-28,100,711.596338
0,17,712.319147
-7,100,716.624479
0,23,717.62482
0,32,719.016316
-7,100,723.486853
-7,100,727.84761
-2,19,728.68652
0,20,729.555694
0,37,731.171227
0,15,731.842852
-2,15,732.515301
-4,22,733.492021
-5,29,734.770899
-43,73,737.996669
0,16,738.693347
-3,25,739.788185
0,36,741.39478
0,22,742.357529
0,13,742.995837
-5,15,743.672209
-5,20,744.542733
-39,100,748.916506
0,28,750.148094
0,22,751.119562
-3,21,752.041021
0,13,752.629066
-4,100,757.096879
0,25,758.195538
0,19,759.019876
-3,22,760.011366
-4,19,760.865014
0,18,761.659916
0,14,762.296487
-4,100,766.67122
0,36,768.230915
-6,100,772.547689
-8,100,776.921766
-3,19,777.763688
-5,16,778.48386
0,18,779.29484
0,100,783.750529
-1,20,784.651491
-7,28,785.854813
0,24,786.888963
0,31,788.253645
-1,20,789.117868
-5,24,790.184588
0,17,790.928354
-6,100,795.351576
-2,23,796.369661
0,17,797.108869
0,13,797.692323
0,14,798.303225
-6,22,799.257927
-4,100,803.641324
0,36,805.185128
0,100,809.612398
-1,21,810.518728
-4,19,811.353024
0,31,812.713812
0,21,813.634201
-3,16,814.362437
-1,22,815.360681
-1,15,816.032599
-4,23,817.035474
0,22,818.005742
-9,100,822.423336
-7,46,824.420494
0,21,825.348433
0,20,826.206619
-1,17,826.952657
0,21,827.873738
-4,17,828.60477
-1,18,829.406041
0,17,830.160145
0,38,831.825067
0,12,832.350362
0,27,833.554042
0,100,837.903213
-1,21,838.830541
0,13,839.408619
0,31,840.76939
-5,24,841.823123
0,44,843.740216
-44,100,848.225557
-7,18,849.014089
0,39,850.725067
0,16,851.428132
-2,19,852.302214
0,23,853.336541
-6,22,854.296707
0,24,855.353731
0,17,856.127675
-1,21,857.066451
0,15,857.752691
-4,25,858.874598
0,36,860.45019
-6,100,864.954347
-2,24,866.001824
-6,100,870.351002
-1,22,871.323393
0,26,872.490362
-7,100,876.929293
0,15,877.603881
0,22,878.55925
-6,100,882.991838
-12,100,887.396292
0,23,888.414526
-4,27,889.601114
-2,17,890.343713
0,29,891.609746
0,40,893.337473
0,16,894.038849
-1,47,896.078783
0,25,897.164221
-3,14,897.797245
0,19,898.612149
-1,20,899.476496
0,45,901.438986
0,20,902.313889
0,12,902.835451
0,28,904.069193
0,24,905.134964
0,20,906.047305
-9,100,910.482085
0,12,911.011153
-2,20,911.887316
0,17,912.633932
0,22,913.576956
0,18,914.368423
0,14,914.973093
0,19,915.803402
0,16,916.508822
0,40,918.230103
-7,32,919.613295
0,16,920.303149
0,40,922.05671
0,36,923.671561
0,13,924.263775
-3,22,925.245678
0,15,925.913945
0,28,927.130666
0,18,927.921658
0,22,928.882697
-4,16,929.590494
0,21,931.275057
0,35,932.814034
-5,20,933.69476
-4,23,934.690967
0,35,936.223162
-1,23,937.237762
-1,18,938.036832
0,21,938.988545
0,18,939.812749
0,22,940.790682
0,39,942.537815
0,24,943.615929
0,20,944.515402
0,30,945.843191
-1,24,946.896141
0,21,947.796014
-4,24,948.828983
-5,20,949.694805
0,40,951.422412
0,25,952.513309
0,15,953.162912
-6,100,957.503186
0,13,958.022589
0,23,958.942909
-1,15,959.540154
-2,24,960.528474
-4,21,961.395714
0,20,962.200785
0,21,963.026945
-1,18,963.748149
0,21,964.619214
-2,19,965.427369
-4,23,966.412168
-6,38,968.03671
0,39,969.751659
0,21,970.669955
0,41,972.448224
-1,18,973.218911
0,18,974.016709
-1,47,976.054869
0,18,976.839703
0,23,977.860474
0,16,978.557423
-5,25,979.648632
0,17,980.388614
-1,40,982.171663
0,14,982.77179
-3,21,983.779454
0,21,984.714697
0,23,985.722852
0,18,986.501208
-6,46,988.518204
0,16,989.222194
0,16,989.924465
-7,100,994.274752
-68,100,998.696722
0,43,1000.634914
0,21,1001.584853
0,16,1002.283859
0,100,1006.629963
0,23,1007.642583
0,40,1009.379401
0,39,1011.085555
0,31,1012.427119
0,25,1013.513026
0,16,1014.210579
0,34,1015.678448
0,17,1016.457701
-5,25,1017.565132
0,16,1018.258379
0,37,1019.899873
0,16,1020.600186
-4,17,1021.349536
-1,20,1022.218923
0,36,1023.795198
0,22,1024.738498
0,28,1025.958106
-1,16,1026.663389
-5,21,1027.616477
0,20,1028.493653
0,16,1029.18065
-5,18,1029.972552
0,15,1030.632381
-4,22,1031.652042
0,18,1032.4751
0,20,1033.358764
0,20,1034.219615
0,18,1035.008301
-5,17,1035.766256
0,26,1036.883937
-3,28,1038.08405
0,19,1038.917571
-5,19,1039.74983
0,100,1044.200321
0,16,1044.927664
-2,24,1045.973666
0,19,1046.797055
0,22,1047.760028
0,19,1048.601288
0,28,1049.827457
0,24,1050.869556
0,25,1051.959702
0,17,1052.702766
-1,32,1054.104079
-7,100,1058.424286
0,26,1059.580877
0,100,1064.016607
-7,100,1068.330602
-2,28,1069.542529
-1,21,1070.491582
-12,100,1074.86056
0,17,1075.604243
0,16,1076.300959
-4,23,1077.39814
-1,18,1078.222247
0,16,1078.941443
0,20,1079.82608
0,15,1080.503788
0,36,1082.124324
-2,37,1083.753135
0,25,1084.847504
0,24,1085.894658
0,17,1086.634409
0,14,1087.242985
-4,18,1088.037382
0,16,1088.721124
0,22,1089.68528
-4,20,1090.555579
0,16,1091.267883
-1,15,1091.924459
-4,26,1093.111369
0,17,1093.882078
-2,21,1094.820874
-12,100,1099.224616
-3,22,1100.174857
0,23,1101.176862
-11,100,1105.631484
0,22,1106.608639
-4,18,1107.381813
-4,22,1108.341268
-1,16,1109.04468
0,18,1109.832948
0,21,1110.729332
0,34,1112.239702
0,19,1113.081622
-2,16,1113.786408
0,21,1114.71194
-1,22,1115.680966
0,13,1116.247015
0,26,1117.379309
0,100,1121.757335
-7,33,1123.208967
0,42,1125.086727
0,17,1125.855051
-5,20,1126.728298
0,20,1127.577273
0,12,1128.108795
0,36,1129.653839
0,20,1130.514956
-2,40,1132.246205
0,41,1133.997518
0,17,1134.722451
-5,19,1135.554129
0,13,1136.113735
-2,22,1137.080531
-31,100,1141.417257
0,13,1141.997623
-4,22,1142.969455
0,15,1143.610605
0,14,1144.214845
-1,21,1145.131537
0,24,1146.192189
0,38,1147.920939
0,16,1148.641135
0,34,1150.163038
-1,23,1151.164809
0,16,1151.865653
-2,19,1152.710783
0,38,1154.388228
0,28,1155.612818
0,21,1156.505598
0,21,1157.404177
0,15,1158.055673
0,19,1158.893094
0,15,1159.543818
0,18,1160.324363
-1,29,1161.565582
0,35,1163.068188
0,35,1164.669163
-6,18,1165.455339
-2,18,1166.236865
0,20,1167.1329
0,21,1168.059375
0,34,1169.542461
-3,19,1170.355557
-5,24,1171.385415
-3,23,1172.390624
-4,16,1173.092099
-4,24,1174.174309
-6,100,1178.649634
0,22,1179.645411
0,17,1180.407363
-7,41,1182.232692
0,13,1182.810474
-1,22,1183.781462
-3,20,1184.66607
0,37,1186.327211
0,23,1187.310002
0,14,1187.931923
0,27,1189.104554
0,17,1189.836542
0,37,1191.440162
0,18,1192.231285
-2,20,1193.09432
-1,16,1193.787318
-2,21,1194.700832
-2,15,1195.353713
0,39,1197.037754
-9,100,1201.930412
-2,21,1202.840194
-1,18,1203.619244
0,32,1205.941862
-5,16,1206.676315
0,18,1207.483496
0,19,1208.337298
0,100,1212.692458
0,99,1216.960744
0,33,1218.393227
0,13,1218.949385
0,43,1220.7932
0,22,1221.750135
0,22,1222.740113
0,40,1224.595041
0,100,1229.142273
0,36,1230.736368
0,21,1231.656147
0,16,1232.381368
0,29,1233.681551
0,49,1235.796947
0,47,1237.828704
0,29,1239.107315
0,32,1240.533087
0,16,1241.252403
0,24,1242.31367
0,48,1247.220377
0,100,1251.470086
0,26,1252.57322
-3,25,1253.672541
0,39,1255.339394
-6,78,1258.685183
0,62,1261.435439
0,35,1262.98328
-3,21,1263.90076
0,19,1264.73383
0,23,1265.717341
0,36,1267.272307
0,21,1268.196875
0,28,1269.458655
0,47,1271.562139
0,30,1272.866989
0,18,1273.663591
0,65,1276.449415
-6,35,1277.949576
0,100,1282.252735
0,28,1283.468955
0,34,1285.023108
0,24,1286.099552
0,33,1287.534178
0,52,1289.813488
0,30,1291.189162
0,100,1295.700776
0,21,1296.599057
0,44,1298.490214
-1,21,1299.422829
0,20,1300.316694
-2,24,1301.379111
0,34,1302.880211
0,38,1304.542343
0,43,1306.388839
0,21,1307.32426
0,24,1308.443831
-48,100,1312.791875
0,18,1313.563495
0,22,1314.510108
0,31,1315.836249
0,15,1316.479418
0,12,1317.001464
0,29,1318.263721
0,17,1319.015498
0,18,1321.377882
0,22,1322.334755
0,25,1323.466689
0,13,1324.024344
-2,21,1324.95869
0,25,1326.03201
0,31,1327.387061
0,18,1328.173564
0,24,1329.251856
0,15,1329.898904
0,43,1331.792203
0,100,1336.097018
0,18,1336.866831
0,27,1338.026163
0,24,1339.076956
0,46,1341.193249
0,29,1342.466441
0,22,1343.475867
0,20,1344.351331
0,100,1348.954893
0,23,1349.927577
0,27,1351.076289
0,20,1351.961181
0,100,1356.440309
0,28,1357.675368
0,42,1359.509746
0,25,1360.597648
0,20,1361.4678
0,16,1362.163173
0,35,1363.696157
0,27,1364.875526
-1,20,1365.747606
0,37,1367.37688
0,31,1368.696687
0,31,1370.03848
0,26,1371.169966
0,26,1372.294272
-2,19,1373.108504
0,24,1374.132598
0,12,1374.646644
-3,38,1376.270816
0,17,1377.038695
0,24,1378.124564
0,100,1382.460638
0,29,1383.709852
0,44,1385.628507
0,45,1387.633477
0,20,1388.527301
0,100,1392.880695
0,20,1393.746685
0,28,1394.957887
0,26,1396.071669
0,40,1397.790836
0,100,1402.137852
0,26,1403.292567
0,34,1404.899874
0,27,1406.210543
0,100,1410.707533
-1,23,1411.733253
0,100,1416.197889
0,17,1416.965537
0,38,1418.702258
0,20,1419.623537
0,55,1422.038937
0,43,1423.916593
0,38,1425.582574
0,16,1426.281101
0,13,1426.846588
0,26,1427.991114
0,24,1429.044385
0,44,1430.972362
0,19,1431.817234
0,22,1432.772681
0,15,1433.436594
0,36,1435.001908
0,90,1438.908418
0,14,1439.525812
0,20,1440.410693
0,21,1441.317014
0,45,1443.295123
0,22,1444.266464
0,15,1445.408423
0,23,1446.392416
-1,27,1447.589604
0,41,1449.405018
0,16,1450.097763
0,13,1450.655015
0,20,1451.513804
0,16,1452.209723
0,13,1452.764564
0,22,1453.722885
0,47,1455.783444
0,18,1456.566895
0,22,1457.539635
0,100,1461.906598
0,23,1462.898394
0,24,1463.960555
0,36,1465.667824
-3,20,1466.576996
0,13,1467.15246
0,31,1468.514276
0,15,1469.173868
0,15,1469.839617
0,68,1472.801722
0,27,1473.985096
0,14,1474.607114
0,33,1476.059354
0,35,1477.584597
0,100,1482.031592
0,44,1483.941427
0,100,1490.106537
0,17,1490.875581
0,26,1492.025594
0,36,1493.611807
0,21,1494.516014
0,35,1496.019903
0,16,1496.719652
0,13,1497.287484
0,100,1501.600505
0,20,1502.457788
0,100,1506.734333
0,40,1508.451207
0,34,1509.953235
0,21,1510.91725
0,25,1512.045141
0,25,1513.136695
0,38,1514.792168
-5,99,1519.399975
0,41,1521.235089
0,63,1523.95733
-1,18,1524.747934
0,20,1525.68689
0,20,1526.622841
-1,22,1527.607352
0,16,1528.328745
-1,25,1529.480506
0,23,1530.483345
-1,32,1531.873538
0,100,1536.268661
0,42,1538.140086
0,21,1539.06936
0,100,1545.389008
0,30,1546.664173
0,100,1550.941513
0,22,1551.921668
0,20,1552.800696
0,100,1557.111118
0,19,1557.920425
0,29,1559.175982
0,35,1560.672801
0,100,1564.960727
0,19,1565.794533
0,37,1567.402605
0,31,1568.739919
0,23,1569.733459
0,43,1571.57777
0,24,1572.656775
0,15,1573.308119
0,20,1574.200315
0,14,1574.840878
0,24,1575.900517
0,100,1580.214814
0,24,1581.328036
0,25,1582.470165
0,23,1583.555697
0,100,1588.118789
0,24,1589.183669
0,20,1590.062751
0,13,1590.610548
0,13,1591.184098
0,100,1595.485662
0,37,1597.101421
0,100,1601.476044
0,13,1602.036747
0,19,1602.853903
0,21,1603.778497
0,21,1604.698871
-2,24,1605.780411
-5,37,1607.38678
0,26,1608.516304
-1,24,1609.547411
0,100,1613.895127
-2,25,1614.968063
0,33,1616.381593
0,16,1617.075922
0,20,1617.937182
0,20,1618.797098
0,33,1620.229074
0,25,1621.309697
0,100,1625.627007
0,35,1627.124227
0,19,1627.939881
0,35,1629.470744
0,16,1630.19351
0,30,1631.516497
0,100,1635.819509
0,16,1636.50625
0,28,1637.761873
0,15,1638.432967
-1,23,1639.449539
0,29,1640.785262
0,27,1641.980976
0,41,1643.790039
0,17,1644.5444
0,38,1646.404191
0,29,1647.77985
0,100,1652.178057
-2,22,1653.132051
0,35,1654.677387
0,45,1656.66973
-2,32,1658.102371
0,23,1659.112773
0,26,1660.280688
0,25,1661.398647
0,17,1662.160057
0,23,1663.208878
0,14,1663.839643
0,37,1665.471
0,23,1666.471205
0,24,1667.513586
0,29,1668.817873
0,100,1673.283859
0,15,1673.935262
0,24,1674.987371
-1,22,1675.973074
0,34,1677.617664
0,100,1682.03164
0,100,1686.306201
0,24,1687.328003
0,15,1687.964523
0,17,1688.714273
0,100,1693.035094
0,22,1693.98714
0,16,1694.679885
0,39,1696.366191
-2,18,1697.160731
0,45,1699.122078
0,36,1700.720259
0,28,1701.950009
0,21,1702.865737
0,38,1704.546007
0,23,1705.570116
0,23,1706.605065
0,21,1707.51687
0,14,1708.132675
0,16,1708.823717
0,16,1709.529456
0,21,1710.455792
0,18,1711.250063
-2,26,1712.37614
0,24,1713.428867
-4,35,1714.944558
0,25,1716.028954
0,23,1717.030798
0,20,1717.903958
0,26,1719.047998
0,15,1719.73156
0,26,1720.891392
0,14,1721.501685
0,100,1725.867655
-2,15,1726.520041
0,26,1727.642978
0,33,1729.083533
0,32,1730.466034
0,26,1731.592094
0,100,1735.966772
0,15,1736.623921
-2,22,1737.58104
0,17,1738.316813
0,100,1742.637397
0,20,1743.512628
0,100,1747.834537
0,23,1748.854975
0,24,1749.928619
-4,43,1751.856214
0,100,1756.361775
0,19,1757.231221
0,22,1758.223533
0,24,1759.305979
0,32,1760.718956
0,26,1761.858788
0,23,1762.893043
0,22,1764.892448
0,21,1765.866606
-5,25,1767.084151
0,15,1767.77909
0,21,1768.718113
0,19,1769.583534
-1,19,1770.45854
0,25,1774.366746
0,15,1775.028559
0,35,1777.120363
0,16,1777.847731
0,18,1778.610781
0,38,1780.287077
-2,20,1781.195774
0,49,1783.487339
0,20,1784.490372
0,23,1785.499538
0,32,1786.893204
0,43,1788.864305
0,18,1789.668058
0,14,1790.269267
0,17,1791.01134
-1,18,1791.824973
0,21,1792.741994
0,25,1793.850996
0,21,1794.793161
0,15,1795.443552
0,24,1796.506348
0,14,1797.139064
0,13,1797.707558
0,21,1798.639599
0,23,1799.702772
0,33,1801.159153
0,22,1802.109267
0,34,1803.611517
0,16,1804.303862
0,21,1805.239694
0,21,1806.168671
0,12,1806.705541
0,16,1807.421901
0,28,1808.663183
0,35,1810.206269
0,42,1812.076946
0,24,1813.105015
0,15,1813.765212
0,52,1816.02085
0,100,1820.485971
0,22,1821.439579
0,37,1823.07344
0,24,1824.120542
0,21,1825.037757
0,20,1825.892194
0,19,1826.832957
0,31,1828.241277
0,24,1829.287588
0,100,1833.75927
0,100,1838.10662
-64,100,1842.5577
0,18,1843.359201
-1,22,1844.338677
0,26,1845.48593
0,36,1847.04583
0,20,1847.908114
0,16,1848.588933
0,24,1849.650673
0,16,1850.331288
0,19,1851.151395
0,23,1852.13849
0,17,1852.864154
0,16,1853.558034
0,30,1854.850483
0,43,1856.711258
0,13,1857.276521
0,44,1859.300214
0,39,1861.012051
0,39,1862.708802
-4,21,1863.683419
0,24,1864.76617
0,27,1865.999968
0,15,1866.678652
0,22,1867.691149
-2,23,1868.722084
0,19,1869.580593
0,16,1870.308084
0,39,1872.061476
0,24,1873.12859
0,26,1874.275378
0,35,1875.808371
0,23,1876.831187
0,24,1877.909718
0,21,1878.841708
0,23,1879.867573
0,21,1880.777854
0,34,1882.284313
0,16,1882.980383
0,33,1884.400216
0,100,1888.856206
0,24,1889.886276
-1,23,1890.881547
0,18,1891.663857
0,46,1893.657566
0,13,1894.260482
0,12,1894.79829
0,16,1895.503626
0,22,1896.501793
0,20,1897.386569
0,14,1898.014946
0,41,1899.8761
0,21,1900.782931
0,16,1901.461352
0,23,1902.446025
0,100,1906.783423
0,29,1908.040303
0,16,1908.741585
0,52,1910.993881
0,29,1912.287539
0,20,1913.174181
0,100,1917.494086
0,100,1921.876024
0,22,1922.846565
0,25,1923.930691
0,100,1928.342747
0,21,1929.289789
0,31,1930.681916
-2,18,1931.477046
0,35,1933.013058
0,23,1934.007771
0,14,1934.619596
0,15,1935.267292
0,100,1939.629408
0,31,1940.971365
0,17,1941.70225
0,24,1942.754002
0,16,1943.453396
0,21,1944.393307
0,21,1945.36598
0,25,1946.483921
0,21,1947.495697
-6,33,1949.036194
0,16,1949.748148
0,100,1954.186016
0,24,1955.229431
0,24,1956.273901
0,16,1956.988357
0,26,1958.153838
0,100,1962.599042
0,100,1966.907759
0,29,1968.185495
0,17,1968.912431
-2,18,1969.697646
0,13,1970.266574
0,24,1971.309623
0,29,1972.543831
0,24,1973.589787
0,23,1974.591901
0,32,1975.966257
0,36,1977.579468
0,18,1978.378599
-1,16,1979.095763
0,41,1980.909312
0,21,1981.838614
0,15,1982.504253
0,32,1983.899948
0,43,1985.763736
0,29,1987.015656
0,35,1988.528917
0,31,1989.93762
0,20,1990.837507
0,18,1991.639562
0,13,1992.239817
0,20,1993.152057
0,26,1994.318934
0,14,1994.958022
0,16,1995.672098
0,14,1996.337844
0,22,1997.313458
0,26,1998.444584
0,100,2002.796717
0,33,2004.2693
0,31,2005.638959
0,22,2006.623709
-4,25,2007.810527
0,14,2008.505419
0,34,2010.036425
0,24,2011.130902
0,100,2015.590762
0,30,2016.91853
0,21,2017.8573
0,32,2019.268958
0,37,2020.96977
0,28,2022.269707
0,18,2023.063031
0,12,2023.586677
0,100,2028.185559
0,100,2032.772124
0,37,2034.432462
0,16,2035.149394
-1,23,2036.185663
0,40,2037.986393
-3,28,2039.230729
0,24,2040.283377
-6,100,2044.870345
0,22,2046.963711
0,16,2047.712009
0,21,2048.725181
0,21,2049.70008
0,17,2050.497518
0,22,2051.519519
0,40,2053.419759
0,100,2057.921188
0,34,2059.42275
0,15,2060.087593
0,24,2061.279704
0,44,2063.244027
0,23,2064.257225
0,19,2065.125101
0,20,2066.083342
0,20,2066.974958
0,22,2068.062327
0,36,2069.765897
0,22,2070.787694
0,14,2071.408639
0,20,2072.332885
0,23,2073.356264
0,25,2074.475569
0,43,2076.349665
0,20,2077.23655
0,21,2078.185464
0,27,2079.401765
0,39,2081.202824
0,21,2082.1366
0,13,2082.71146
0,21,2083.641922
0,30,2085.068716
0,17,2085.847767
0,40,2087.583123
0,34,2089.035441
0,22,2090.005934
0,21,2090.925804
0,35,2092.472564
0,33,2093.898352
0,18,2094.678426
0,19,2095.502704
0,15,2096.149259
0,40,2097.894168
0,30,2099.222735
-1,28,2100.445772
0,23,2101.445451
0,24,2102.493335
0,14,2103.114223
0,18,2103.878021
0,45,2105.81969
0,16,2106.519825
0,17,2107.247949
-3,24,2108.309438
-2,22,2109.284221
0,27,2110.440224
0,26,2111.590527
-2,20,2112.478302
0,31,2113.826733
0,39,2115.522431
0,31,2116.886153
0,15,2117.543204
0,20,2118.414341
0,20,2119.285401
0,15,2119.935318
0,16,2120.625221
0,20,2121.496944
0,35,2122.986985
0,52,2125.222496
0,19,2126.029298
0,100,2130.482805
0,26,2131.625339
0,100,2135.891221
0,21,2136.798734
0,30,2138.093028
0,71,2141.234253
0,28,2142.453799
0,24,2143.487225
0,20,2144.341994
0,21,2145.249148
0,29,2146.559689
0,23,2147.629175
0,23,2148.634296
0,100,2152.954546
0,25,2154.031014
0,19,2154.844095
0,17,2155.58324
0,12,2156.103775
0,23,2157.100935
0,14,2157.720256
0,32,2159.110217
0,24,2160.167096
0,41,2161.970167
0,21,2162.877776
0,42,2164.681394
0,15,2165.318777
0,29,2166.5556
0,42,2168.345398
-5,20,2169.20161
0,13,2169.767494
0,21,2170.678
0,44,2172.607934
0,19,2173.457267
0,44,2175.380199
0,12,2175.902064
0,23,2176.91276
0,39,2178.644352
0,100,2182.959992
0,46,2184.940017
0,36,2186.517721
-1,18,2187.297871
0,31,2188.698302
0,25,2189.80565
0,37,2191.404121
0,23,2192.393894
0,16,2193.087533
0,39,2194.783165
0,25,2195.870048
0,18,2196.658026
0,39,2198.346277
0,40,2200.068357
0,25,2201.157022
0,26,2202.278479
0,76,2205.54557
0,25,2206.637962
0,41,2208.436655
0,26,2209.598738
0,18,2210.39355
0,20,2211.263566
0,30,2212.556895
0,100,2216.856899
0,18,2217.646204
0,20,2218.507827
0,25,2219.625346
0,21,2220.539295
0,36,2222.095772
0,12,2222.626744
0,22,2223.577704
0,22,2224.559443
0,26,2225.694243
0,19,2226.516261
0,100,2230.904622
0,20,2231.801922
0,22,2232.779273
-5,25,2233.886141
0,24,2234.959928
0,23,2235.958224
-2,21,2236.870594
0,36,2238.425716
0,32,2239.817837
0,28,2241.077376
0,13,2241.655823
0,16,2242.341933
0,38,2244.000315
-3,22,2244.953832
0,24,2245.979714
0,15,2246.639661
0,20,2247.502858
0,38,2249.249938
0,32,2250.643114
0,58,2253.10972
0,23,2254.086413
0,20,2254.962393
0,100,2259.354253
-2,28,2260.594669
0,21,2261.500113
0,38,2263.137829
0,18,2263.936077
0,25,2265.032237
0,17,2265.781034
0,24,2266.842688
-1,20,2267.731917
0,22,2268.697417
0,22,2269.660218
0,18,2270.46437
0,31,2271.82266
0,26,2272.998993
0,29,2274.267128
0,29,2275.513268
0,18,2276.293781
0,26,2277.456794
0,21,2278.371589
0,37,2280.002679
0,30,2281.311903
-1,36,2282.884313
0,20,2283.760807
0,20,2284.635484
0,26,2285.752561
0,13,2286.311994
0,37,2287.892959
0,29,2289.145953
0,33,2290.582356
0,43,2292.429939
0,43,2294.298609
-1,24,2295.34008
0,18,2296.144565
0,15,2296.797907
0,100,2301.16815
-1,18,2301.965106
0,23,2302.986582
0,41,2304.815989
0,36,2306.392581
0,16,2307.09684
