#{"t_start": 1769207362.3901854, "env_id": "parking-basic-boundary-v0"}
r,l,t
-4,22,462.103669
-4,15,462.77629
0,20,463.662263
0,21,464.586975
-6,100,469.050323
-36,100,473.43465
-5,17,474.177521
0,14,474.785157
-5,21,475.708621
-62,100,480.254585
-9,100,484.73014
-7,100,489.073458
-5,37,490.679083
-12,100,495.080592
-4,24,496.139992
-4,17,496.890879
-4,32,498.372272
0,36,500.06355
0,20,500.962871
-2,21,501.921669
-3,24,503.030205
-4,14,503.637123
-5,31,504.986354
0,19,505.815202
-27,100,510.191418
-6,33,511.615311
-2,19,512.489223
0,43,514.422401
-2,15,515.093571
-3,21,516.035467
0,27,517.217677
-74,100,521.675455
-9,100,525.987772
0,32,527.352758
0,19,528.175617
-5,19,529.006303
-8,100,533.425057
0,23,534.456702
-5,33,536.001505
0,25,537.080158
0,21,538.021454
-2,23,539.058744
0,15,539.704823
0,19,540.536398
0,100,544.842185
-13,100,549.82098
0,23,550.846416
-9,100,555.166802
-12,100,559.46717
0,13,560.037309
-4,23,561.037846
0,21,561.9632
-5,15,562.62819
-6,100,567.094805
-10,100,571.445219
-5,23,572.435553
-17,100,576.797711
0,20,577.666778
-5,19,578.479882
0,14,579.104927
-5,21,580.019539
-4,19,580.850362
0,38,582.491342
0,16,583.19597
0,12,583.719157
-76,100,588.136235
-12,100,592.507706
-8,100,596.845078
-3,21,597.797544
-8,100,602.172066
-4,40,603.972423
0,40,605.787746
-4,23,606.79415
-4,29,608.053588
-2,15,608.709845
0,100,613.027135
-8,36,614.595969
0,33,616.047434
-4,21,616.963961
-7,100,621.348141
0,15,621.995952
-12,100,626.379055
0,35,627.936574
0,42,629.804842
0,19,630.624272
-11,100,634.920216
-5,18,635.728674
-2,19,636.553588
0,19,637.363341
0,17,638.107443
-6,34,639.59655
0,15,640.250123
-15,100,644.630911
0,100,648.951345
-2,31,650.288869
0,41,652.063453
0,15,652.70884
0,18,655.029458
0,22,656.037537
0,14,656.699512
-5,18,657.560928
-87,100,662.048488
0,29,663.311998
0,35,664.818134
-9,100,669.241965
0,26,670.385998
0,100,674.754683
0,28,675.960777
-5,20,676.836644
0,14,677.443755
-19,100,681.765416
0,20,682.680787
0,25,683.857186
-4,18,684.678865
-7,32,686.201323
-10,100,690.699236
-6,97,694.959239
0,16,695.660446
-1,21,696.584846
0,83,700.244268
0,15,700.917171
0,19,701.735808
-6,100,706.067507
0,29,707.350194
-5,20,708.211938
-9,100,712.572216
0,28,713.77365
0,17,714.502873
0,100,718.828821
-1,28,720.066847
-3,19,720.923688
-6,19,721.790966
0,29,723.083754
-4,15,723.747589
-3,21,724.663227
0,21,725.595998
-4,24,726.63601
-3,21,727.537498
-7,19,728.35799
0,100,732.773448
0,28,734.01777
-8,100,738.420356
0,23,739.423722
0,25,740.55185
0,20,741.428404
0,13,741.988127
0,40,743.850833
-10,100,748.190759
0,14,748.81641
0,37,750.442027
0,21,751.364895
-40,100,755.830317
0,38,757.516097
0,16,758.229618
0,39,759.952478
-4,21,760.906213
-4,21,761.831497
-4,100,766.227959
0,13,766.788065
0,38,768.433508
-10,100,772.750855
-8,29,774.028575
-2,22,774.965405
-4,75,778.29155
-6,17,779.057399
0,33,780.500933
-4,24,781.579974
0,21,782.517536
-6,100,786.924047
-1,20,787.800781
0,21,788.717972
0,39,790.439498
0,14,791.049475
-7,100,795.474583
0,24,796.530893
0,15,797.188601
0,18,797.98474
-4,100,802.319249
-3,22,803.320449
0,40,805.040306
-1,19,805.868607
0,17,806.617442
-3,15,807.312441
0,21,808.253117
0,39,809.953613
0,32,811.343753
0,36,812.928112
0,36,814.535544
-13,100,818.973705
-1,16,819.692414
0,24,820.762922
-5,22,821.713149
0,34,823.19296
0,13,823.752224
-2,21,824.673451
0,25,825.767998
0,19,826.597305
-3,20,827.472493
-2,26,828.595514
-3,23,829.622528
0,17,830.368515
-70,100,834.76585
0,40,836.502124
0,23,837.496339
0,19,838.32936
0,15,839.002089
-6,100,843.382076
0,26,844.533968
0,14,845.177738
-5,20,846.10783
-7,28,847.327281
0,41,849.134671
0,20,850.019593
0,37,851.638515
0,14,852.292651
-3,17,853.049242
0,18,853.852336
-3,29,855.115703
0,17,855.886185
0,14,856.512737
0,18,857.326286
0,14,857.972627
-1,15,858.638919
0,24,859.691552
0,35,861.249215
-6,43,863.142169
0,100,867.592606
0,100,871.99703
-5,25,873.109593
0,40,874.835842
0,17,875.581871
0,27,876.815771
0,42,878.678433
-6,100,883.115976
-5,19,883.967526
-4,25,885.063106
0,17,885.804048
0,29,887.079799
0,30,888.405507
0,40,890.154925
-6,100,894.497309
-2,21,895.416391
0,22,896.378132
0,16,897.062898
0,31,898.424749
0,15,899.068491
0,22,900.028535
0,24,901.058808
-7,100,905.485415
0,30,906.841476
-1,15,907.542104
0,16,908.252167
0,16,908.958141
0,32,910.340956
0,24,911.387136
0,24,912.428371
0,34,913.922048
-6,34,915.396809
0,100,919.731616
-2,27,920.907851
-5,16,921.607558
0,13,922.177421
-4,20,923.041461
0,17,923.839647
0,27,925.045461
0,15,925.711445
-4,22,926.687703
0,39,928.386474
0,13,928.960352
0,22,930.682611
0,14,931.326065
0,100,935.684887
0,24,936.735806
0,29,938.02784
0,14,938.655358
0,22,939.657569
0,22,940.643798
-5,18,941.446614
-4,17,942.216212
0,33,943.693626
-1,22,944.68146
0,13,945.258488
0,21,946.181601
-9,100,950.513297
-5,25,951.604068
-1,17,952.33109
-3,25,953.413962
-8,100,957.738813
0,26,958.769522
0,16,959.406016
-5,100,963.448012
0,37,964.984382
0,100,969.311977
-5,26,970.44023
0,28,971.653497
-18,100,975.997249
0,20,976.888005
0,18,977.666741
0,14,978.285967
-7,17,979.024975
0,26,980.15896
0,13,980.730998
0,14,981.348176
-2,17,982.112165
-9,100,986.587155
0,15,987.234992
0,100,991.591988
0,18,992.374218
0,40,994.128308
0,21,995.063885
0,22,996.056725
0,38,997.718489
0,14,998.33037
0,26,999.501677
0,16,1000.227096
-4,25,1001.340728
-1,20,1002.226185
0,24,1003.268312
0,14,1003.866479
0,100,1008.241595
0,37,1009.857018
-3,21,1010.76399
0,17,1011.507773
0,21,1012.417729
-6,33,1013.84992
0,29,1015.103545
-2,16,1015.825919
0,19,1016.661613
0,42,1018.510626
0,14,1019.141011
-7,23,1020.161463
-1,24,1021.206832
0,30,1022.507933
0,18,1023.291029
-8,100,1027.691861
-5,15,1028.342233
-4,19,1029.17142
-4,18,1029.96326
0,16,1030.665534
-9,100,1035.126135
0,20,1036.013287
0,15,1036.649399
-1,34,1038.117094
0,22,1039.079767
0,14,1039.691651
0,40,1041.434364
0,16,1042.125093
0,13,1042.68135
0,16,1043.458558
-3,26,1044.642867
0,30,1045.964576
-2,21,1046.874964
-1,26,1048.011273
-3,21,1048.939669
0,16,1049.642283
0,28,1050.860487
0,15,1051.509396
-8,20,1052.386469
-3,25,1053.458961
0,36,1055.03637
-6,25,1056.10691
-7,30,1057.408865
0,42,1059.258994
-4,24,1060.323688
0,31,1061.668382
-1,18,1062.509328
-5,20,1063.384722
0,33,1064.830361
0,20,1065.694758
-2,18,1066.469035
0,28,1067.667652
0,19,1068.496876
0,29,1069.768757
0,16,1070.482204
0,27,1071.657758
0,16,1072.366179
0,15,1073.022415
-7,100,1077.477984
0,14,1078.120095
-1,21,1079.067585
0,17,1079.816961
-2,24,1080.902166
0,17,1081.668881
0,20,1082.560342
0,15,1083.205693
-4,22,1084.188151
-1,19,1085.018772
-5,21,1085.935042
0,13,1086.494481
0,33,1087.933663
0,43,1089.811078
0,23,1090.812415
0,15,1091.473377
-3,18,1092.273926
0,24,1093.394619
0,29,1094.678707
-1,42,1096.490537
-8,100,1100.891028
-3,23,1101.913875
0,35,1103.502062
-6,100,1107.884444
0,15,1108.542825
0,22,1109.503789
0,34,1110.993599
0,25,1112.092473
0,14,1112.716011
-4,15,1113.375535
0,23,1114.387844
0,22,1115.355636
0,17,1116.104633
-4,18,1116.894094
0,17,1117.638948
0,35,1119.155961
0,19,1120.0057
0,23,1121.007253
-3,26,1122.143206
0,22,1123.109151
0,16,1123.817578
-1,21,1124.74034
-4,21,1125.708934
0,44,1127.61191
0,37,1129.212865
-2,21,1130.116668
-5,100,1134.412325
0,17,1135.155939
0,34,1136.622105
-10,100,1140.96838
0,21,1141.896033
0,15,1142.537483
0,13,1143.133549
0,12,1143.648654
0,35,1145.166085
0,15,1145.839515
-1,21,1146.734703
0,100,1151.241988
-7,100,1155.645804
0,22,1156.581696
0,39,1158.259861
0,14,1158.886468
-5,20,1159.748643
0,41,1161.501446
-1,14,1162.104799
-5,22,1163.058834
0,19,1163.938606
-5,100,1168.35771
0,16,1169.051957
0,19,1169.877015
0,34,1171.321031
0,22,1172.276526
-1,28,1173.536524
-2,15,1174.219362
0,27,1175.441753
0,28,1176.665968
0,24,1177.743319
0,37,1179.40045
0,28,1180.676556
-4,24,1181.735534
-7,100,1186.169804
0,40,1187.922705
0,20,1188.789985
0,26,1189.913542
0,16,1190.600718
0,15,1191.254726
0,25,1192.350981
0,21,1193.263023
0,41,1195.033395
-3,18,1195.81594
-1,20,1196.67708
0,17,1197.409325
0,15,1198.079934
0,20,1198.955936
0,22,1200.452699
0,25,1201.528123
0,21,1202.435711
-5,16,1203.135464
-3,39,1204.807184
-10,100,1210.203019
0,21,1211.123659
-6,23,1212.118338
0,31,1213.469244
0,29,1214.699267
0,24,1215.733801
0,15,1216.387209
-1,18,1217.183543
0,19,1217.994634
0,34,1219.459042
0,25,1220.523158
0,28,1221.740972
0,25,1222.860307
0,100,1227.458288
0,36,1229.082075
0,25,1230.192195
0,25,1231.299598
0,21,1232.234278
-2,21,1233.178853
0,16,1233.887067
0,92,1237.864124
0,100,1242.303629
0,33,1246.566154
0,27,1247.710541
0,49,1249.797958
0,18,1250.563659
-3,48,1252.608508
-2,23,1253.611886
-3,23,1254.604066
-14,100,1258.894642
0,15,1259.53885
0,35,1261.105289
0,37,1262.746202
0,39,1264.450518
0,64,1267.215363
-4,23,1268.236382
0,22,1269.213545
0,100,1273.653804
-1,27,1274.820719
0,18,1275.590027
0,21,1276.490177
0,30,1277.762105
0,23,1278.753578
0,20,1279.608347
-3,25,1280.689244
0,58,1283.199469
0,38,1284.91739
0,14,1285.558782
0,100,1289.946629
0,26,1291.130367
0,20,1292.038629
0,29,1293.368298
0,27,1294.568179
0,20,1295.459762
-4,35,1296.974765
-4,42,1298.793486
0,34,1300.307459
-2,24,1301.370007
-2,35,1302.92288
0,31,1304.271886
0,28,1305.471748
0,24,1306.52207
-5,100,1310.921639
0,16,1311.637617
0,23,1312.649724
0,21,1313.554141
-1,47,1315.562664
0,21,1316.470518
0,19,1317.296818
0,27,1318.467638
0,19,1320.850322
-1,23,1321.893547
0,24,1322.950367
-1,27,1324.146374
0,14,1324.761997
0,18,1325.543771
0,14,1326.152618
0,24,1327.19768
-2,20,1328.065843
0,13,1328.656438
0,15,1329.32937
0,23,1330.327845
0,26,1331.468939
0,20,1332.347735
0,26,1333.46967
0,18,1334.238749
0,22,1335.186335
0,28,1336.382977
0,69,1339.363102
0,15,1340.002497
0,23,1341.135524
0,45,1343.147331
0,33,1344.613863
0,50,1347.150418
-2,22,1348.068566
0,16,1348.703395
0,34,1350.130648
0,18,1350.888442
0,28,1352.146403
0,21,1353.067698
0,56,1355.56868
0,24,1356.652375
0,18,1357.438482
0,17,1358.199361
0,22,1359.132089
0,38,1360.800076
-2,61,1363.462526
0,13,1364.045212
-5,44,1365.960554
0,13,1366.538658
0,46,1368.513326
0,20,1369.37354
0,50,1371.551905
0,100,1375.822255
0,41,1377.653912
0,41,1379.473252
0,15,1380.11847
0,25,1381.194774
0,32,1382.580132
0,16,1383.266119
0,28,1384.483606
0,22,1385.440276
0,15,1386.123254
0,16,1386.830224
0,20,1387.714298
-7,100,1392.094818
0,16,1392.782248
-4,46,1394.770297
0,37,1396.35809
0,25,1397.435388
0,44,1399.332218
0,31,1400.678843
-1,23,1401.682303
0,25,1402.777069
0,49,1405.102688
0,21,1406.097146
0,34,1407.665394
0,28,1408.918722
0,22,1409.887728
0,100,1414.355567
0,51,1416.628775
0,25,1417.777996
0,100,1422.246543
0,24,1423.288672
-1,25,1424.38576
0,23,1425.399682
0,38,1427.050756
-2,21,1427.982261
0,16,1428.679078
0,22,1429.643659
0,26,1430.776952
0,16,1431.493544
0,100,1435.838796
0,32,1437.228709
0,21,1438.142535
0,25,1439.249967
-4,24,1440.303798
0,28,1441.528697
-1,43,1443.416597
0,21,1444.354166
0,42,1446.639691
0,29,1447.939396
0,21,1448.86048
0,39,1450.553495
0,24,1451.589599
-1,47,1453.622163
0,100,1458.017462
0,17,1458.753518
0,19,1459.587754
0,39,1461.285781
0,38,1462.939116
0,14,1463.55741
0,29,1464.85195
0,30,1466.29296
0,14,1466.917537
0,15,1467.574196
-3,19,1468.405727
-1,22,1469.383884
0,20,1470.265886
0,46,1472.27454
0,38,1473.926512
0,100,1478.309409
-1,23,1479.350045
0,39,1481.101502
0,16,1481.806914
-13,100,1487.886223
0,16,1488.62284
0,37,1490.282414
0,100,1494.680412
0,33,1496.104304
0,38,1497.753554
0,17,1498.482443
0,100,1502.786834
0,31,1504.106787
0,22,1505.055921
0,64,1507.796799
0,38,1509.44996
0,100,1513.90199
0,31,1515.248095
0,14,1515.85789
0,23,1516.866063
0,18,1517.707785
0,40,1519.713718
0,34,1521.226454
0,24,1522.265688
0,43,1524.122226
0,22,1525.096568
0,16,1525.871238
0,25,1527.018055
0,24,1528.082746
0,14,1528.737666
0,37,1530.379142
0,100,1534.74542
0,19,1535.578486
0,18,1536.392296
0,39,1538.131117
0,37,1539.84484
0,23,1540.894232
0,25,1542.007652
0,38,1545.46445
0,38,1547.092509
0,100,1551.382177
0,24,1552.444404
0,22,1553.397186
0,17,1554.125401
0,26,1555.238126
0,22,1556.187418
0,20,1557.048957
0,100,1561.355562
0,17,1562.080252
0,32,1563.460373
0,27,1564.611702
0,23,1565.597621
0,31,1566.951947
-2,20,1567.830481
0,22,1568.773601
0,32,1570.145474
0,100,1574.564944
0,20,1575.454376
-4,23,1576.446292
0,21,1577.360744
0,34,1578.825556
0,26,1579.938065
-1,20,1580.83842
0,23,1581.90448
0,19,1582.790668
0,16,1583.547568
0,100,1588.109208
0,15,1588.770317
0,100,1593.102588
0,45,1595.03699
0,24,1596.082787
0,15,1596.73972
0,37,1598.347475
0,32,1599.742712
0,24,1600.795447
0,19,1601.645024
-13,100,1606.024569
0,39,1607.729954
0,13,1608.289816
0,29,1609.538206
0,43,1611.397149
0,100,1615.720269
0,17,1616.461317
0,30,1617.750925
0,13,1618.31151
0,100,1622.634553
0,14,1623.251639
-2,25,1624.327077
-2,21,1625.239698
0,28,1626.430917
-6,100,1630.809844
0,24,1631.864539
0,34,1633.320801
0,21,1634.219105
0,25,1635.289697
0,14,1635.896239
0,39,1637.620811
0,17,1638.373808
0,43,1640.321071
0,18,1641.139314
0,23,1642.153511
-1,38,1643.827549
0,22,1644.795404
0,15,1645.489764
0,26,1646.881803
0,16,1647.598544
-1,37,1649.202474
0,23,1650.241564
0,43,1652.121261
0,32,1653.53313
0,38,1655.214472
0,45,1657.189437
0,29,1658.489398
0,13,1659.055479
-49,100,1663.554652
0,21,1664.500039
0,18,1665.283703
0,100,1669.721742
0,23,1670.753771
-4,20,1671.648307
0,24,1672.702773
0,100,1677.165757
0,33,1678.763712
-1,27,1679.953688
0,100,1684.248781
0,100,1688.525394
0,26,1689.649136
0,22,1690.591135
0,17,1691.331975
0,44,1693.239976
0,31,1694.578049
0,24,1695.615004
0,13,1696.182618
0,29,1697.447164
0,24,1698.480184
0,100,1702.901673
0,49,1705.05486
0,22,1706.05802
0,33,1707.508022
0,25,1708.59478
0,21,1709.520877
0,20,1710.398415
0,50,1712.599817
0,24,1713.632594
0,44,1715.546694
0,13,1716.111315
0,20,1716.973688
0,24,1718.02903
0,17,1718.776737
0,45,1720.790336
0,27,1721.975695
0,13,1722.568403
0,30,1723.868848
-1,20,1724.734167
0,26,1725.858698
0,34,1727.327241
0,27,1728.503576
0,47,1730.542216
0,19,1731.361278
0,16,1732.084812
0,22,1733.037438
0,25,1734.126786
0,35,1735.649595
0,24,1736.703586
0,16,1737.394222
0,46,1739.39475
0,42,1741.200546
0,21,1742.11022
0,24,1743.155857
0,24,1744.217874
0,33,1745.636687
0,100,1750.005518
0,19,1750.861005
0,33,1752.360316
0,22,1753.336962
0,100,1757.843601
0,17,1758.614544
0,24,1759.697416
0,19,1760.524234
0,100,1766.040736
0,30,1767.501541
0,24,1768.565791
-4,22,1769.574624
-2,17,1770.355129
0,45,1775.153826
0,22,1776.652823
0,29,1777.965947
0,18,1778.729292
0,22,1779.694528
0,16,1780.434258
0,16,1781.139088
0,29,1782.471388
0,35,1784.166917
0,43,1786.109969
0,15,1786.749534
0,16,1787.468611
0,38,1789.218689
0,39,1790.908876
-1,18,1791.723011
0,21,1792.64203
0,16,1793.339362
0,38,1795.039099
0,19,1795.86528
0,24,1796.932871
0,35,1798.485125
0,44,1800.487705
0,22,1801.453873
0,22,1802.408605
0,26,1803.54777
0,35,1805.087661
-2,40,1806.883159
0,24,1807.944575
0,27,1809.143676
-1,26,1810.288398
0,21,1811.224238
0,27,1812.413514
0,24,1813.4578
0,38,1815.072423
0,38,1816.77422
0,35,1818.317514
0,19,1819.1658
0,23,1820.195595
0,34,1821.701979
0,23,1822.706679
0,100,1827.204473
0,20,1828.09701
0,26,1829.227111
0,100,1833.693082
0,18,1834.491421
0,12,1835.005208
0,21,1835.918361
0,32,1837.330393
0,100,1841.742971
0,18,1842.548612
0,25,1843.671255
0,24,1844.737179
-4,21,1845.648006
-1,26,1846.776018
0,43,1848.638956
0,19,1849.446936
0,28,1850.67159
0,21,1851.564449
0,15,1852.215877
0,36,1853.761611
0,22,1854.70817
0,34,1856.167991
0,33,1857.638494
0,49,1859.864098
0,26,1861.002819
0,18,1861.795557
-2,23,1862.787884
0,16,1863.535779
0,15,1864.191091
0,24,1865.296474
0,42,1867.234223
0,13,1867.82377
0,18,1868.619379
0,16,1869.346627
0,41,1871.192394
0,24,1872.282396
0,22,1873.25374
0,100,1877.672213
0,29,1878.961695
0,17,1879.724189
0,18,1880.508446
0,16,1881.211028
0,13,1881.796539
0,23,1882.795749
0,32,1884.171494
0,33,1885.599252
0,100,1890.055233
0,43,1891.906593
0,22,1892.864276
-1,21,1893.780166
-3,20,1894.696784
0,20,1895.587327
0,23,1896.627676
0,26,1897.785726
0,13,1898.361812
0,35,1899.953457
0,100,1904.227973
0,15,1904.899606
0,40,1906.641462
0,20,1907.514756
0,15,1908.173345
0,16,1908.861954
0,38,1910.507297
0,18,1911.291711
0,24,1912.363935
0,21,1913.301032
0,100,1917.613195
-1,29,1918.874923
0,21,1919.800886
0,12,1920.339887
0,36,1921.910068
0,19,1922.745097
0,20,1923.59872
-1,24,1924.646713
0,22,1925.603204
0,18,1926.413303
0,100,1930.888482
0,22,1931.865843
0,26,1933.003786
0,53,1935.301162
0,22,1936.25573
0,32,1937.650405
0,16,1938.36098
-1,55,1940.735656
0,22,1941.693156
-4,21,1942.599078
0,13,1943.174041
0,16,1943.887916
0,14,1944.5269
0,31,1945.935308
0,100,1950.540409
0,18,1951.328795
0,23,1952.347314
0,18,1953.15002
0,100,1957.566027
0,15,1958.241473
0,31,1959.605582
0,16,1960.339534
-3,34,1961.854838
0,15,1962.501387
0,18,1963.273313
0,33,1964.702081
0,42,1966.504335
0,23,1967.513192
0,41,1969.301168
0,24,1970.346573
0,100,1974.668466
0,100,1979.085718
0,17,1979.831783
0,15,1980.490899
0,23,1981.517045
0,27,1982.71891
0,21,1983.627301
-2,28,1984.844743
0,25,1985.927034
0,100,1990.325496
0,15,1991.010176
0,37,1992.677178
0,41,1994.529786
0,22,1995.523337
0,20,1996.466924
0,23,1997.47309
0,19,1998.293861
0,14,1998.90677
0,44,2000.834685
0,14,2001.448137
-1,24,2002.484371
0,25,2003.603346
0,34,2005.106142
0,36,2006.702668
0,23,2007.806183
0,19,2008.731077
-13,100,2013.212367
0,100,2017.649102
0,52,2020.001848
0,21,2020.960728
0,37,2022.652972
-4,27,2023.852176
-2,21,2024.803326
0,87,2028.838107
0,13,2029.455687
0,23,2030.521161
0,21,2031.474218
0,38,2033.164812
-2,19,2034.019453
0,23,2035.031473
0,31,2036.446045
0,28,2037.700098
0,14,2038.32897
0,25,2039.443006
0,20,2040.326721
0,18,2041.167998
0,25,2042.365951
0,27,2043.56723
0,30,2044.911855
0,22,2046.998402
0,19,2047.889794
0,100,2052.620922
0,20,2053.54549
0,27,2054.758127
0,18,2055.562565
0,47,2057.69228
0,17,2058.452031
0,38,2060.129397
0,100,2064.721918
0,40,2066.557996
0,15,2067.234751
0,22,2068.379252
0,17,2069.174307
0,29,2070.498394
0,23,2071.542301
-3,36,2073.162515
0,30,2074.522899
0,22,2075.479923
0,34,2076.96456
0,35,2078.533424
0,46,2080.629465
0,13,2081.243747
0,35,2082.793808
0,22,2083.779068
0,41,2085.695278
-1,19,2086.526105
0,22,2087.472568
0,42,2089.283171
0,42,2091.139364
0,12,2091.685184
0,18,2092.463518
0,39,2094.153086
-4,19,2094.975561
0,22,2095.921953
0,22,2096.901805
0,37,2098.502522
0,15,2099.166971
0,16,2099.877736
0,29,2101.133004
0,41,2102.915323
0,26,2104.052538
0,49,2106.14409
0,16,2106.852183
0,27,2108.037161
0,20,2108.914655
0,26,2110.04418
0,26,2111.177705
0,19,2112.01807
0,23,2113.036173
0,22,2114.002542
0,100,2118.35631
0,33,2119.77896
0,21,2120.714581
0,26,2121.826749
0,13,2122.383996
-4,25,2123.45099
0,16,2124.126869
0,18,2124.891563
0,32,2126.277433
0,23,2127.249326
0,22,2128.258751
0,34,2129.810566
0,20,2130.692935
0,36,2132.247197
0,18,2133.022805
0,100,2137.299133
0,32,2138.685408
0,43,2140.595676
0,20,2141.488338
0,50,2143.648508
0,38,2145.28797
0,24,2146.372029
0,39,2148.142024
0,13,2148.711409
0,26,2149.853785
0,20,2150.716182
0,27,2151.869251
0,26,2152.989572
0,23,2153.972548
0,23,2154.962558
0,21,2155.869044
0,27,2157.04294
0,100,2161.430508
-1,24,2162.472004
0,22,2163.432761
0,23,2164.406457
-1,33,2165.812972
0,40,2167.528628
0,43,2169.375529
0,25,2170.449178
0,44,2172.371641
0,44,2174.337193
0,100,2178.721585
0,100,2183.04276
0,23,2184.037225
-2,22,2184.986928
0,20,2185.834458
0,21,2186.769105
0,40,2188.552689
0,15,2189.214261
-2,23,2190.228584
0,22,2191.168082
0,13,2191.741967
0,20,2192.613004
0,32,2193.992489
0,13,2194.556742
0,19,2195.385401
0,16,2196.080861
-4,20,2196.958626
0,12,2197.470135
0,17,2198.20464
0,43,2200.058899
0,44,2201.95314
0,13,2202.524639
0,23,2203.510674
0,20,2204.361286
0,25,2205.44599
0,16,2206.139484
0,27,2207.325978
0,21,2208.238477
0,15,2208.9053
0,38,2210.608782
-1,24,2211.644006
0,26,2212.774354
0,13,2213.327059
0,24,2214.362576
0,29,2215.596233
0,36,2217.144478
-3,34,2218.644394
-3,19,2219.468214
0,40,2221.219948
0,23,2222.215437
0,24,2223.25858
0,15,2223.931689
0,29,2225.194966
0,15,2225.860648
0,23,2226.870549
0,100,2231.265341
0,24,2232.315475
0,16,2233.042195
0,26,2234.198853
-2,21,2235.129579
0,20,2235.99219
0,13,2236.550531
0,27,2237.712966
0,16,2238.416526
0,100,2242.797069
0,18,2243.601269
0,37,2245.201007
0,34,2246.673412
0,20,2247.537067
0,27,2248.767621
0,25,2249.90692
0,100,2254.177775
0,18,2254.953241
0,21,2255.860762
0,33,2257.295154
0,23,2258.307109
0,35,2259.880658
0,20,2260.757594
0,22,2261.707381
0,13,2262.276829
0,22,2263.227768
-5,26,2264.375111
0,20,2265.244167
0,21,2266.166367
0,30,2267.502334
0,26,2268.639827
0,16,2269.338925
0,19,2270.187905
0,16,2270.906599
0,37,2272.543881
0,100,2276.918257
0,33,2278.362327
0,41,2280.165909
0,13,2280.737263
0,26,2281.877998
0,100,2286.211422
-2,23,2287.19906
0,41,2288.958958
0,18,2289.756746
0,100,2294.070894
0,14,2294.681089
-1,20,2295.560432
0,43,2297.457167
0,48,2299.537818
0,14,2300.143947
0,41,2301.955765
0,15,2302.615872
0,14,2303.255312
0,16,2303.975379
0,26,2305.112372
0,13,2305.676234
0,16,2306.383498
0,18,2307.178333
0,16,2307.887522
0,22,2308.94765
0,15,2309.662105
0,100,2314.115772
0,26,2315.25394
0,25,2316.327128
0,27,2319.535937
0,13,2320.106145
0,21,2321.017276
0,18,2321.800692
0,25,2322.898344
0,41,2325.98297
0,30,2327.327375
0,27,2328.523026
-3,41,2334.991807
0,16,2335.727588
0,15,2336.417343
-1,33,2337.871096
0,31,2339.192297
0,17,2339.934052
0,100,2344.198561
-1,26,2345.317044
0,25,2346.399879
0,15,2347.039051
0,15,2347.693714
0,26,2348.81393
0,100,2353.160222
0,20,2354.039446
0,23,2355.052406
0,46,2357.01071
0,24,2358.043576
