#{"t_start": 1769207362.3848436, "env_id": "parking-basic-boundary-v0"}
r,l,t
0,44,483.380256
0,23,484.385094
-4,16,485.082345
-5,100,489.421833
-6,22,490.373487
-6,32,491.801777
-8,100,496.186097
-1,29,497.47491
0,34,499.074205
0,18,499.927819
-7,100,504.423747
0,14,505.03164
-4,18,505.813382
-5,15,506.461306
-2,18,507.246874
-6,100,511.613484
-83,100,516.138233
-2,30,517.451308
0,34,518.921376
0,19,519.796172
0,19,520.650895
-8,100,524.988341
0,19,525.802831
0,13,526.374952
-7,100,530.761248
-4,24,531.804549
0,17,532.545979
-5,16,533.234191
-6,100,537.756602
-16,100,542.137318
-4,16,542.829079
-7,52,545.06848
0,27,546.758123
-50,100,551.247911
-44,100,555.564294
-9,100,559.862697
-3,20,560.726217
-12,100,565.153242
-6,19,565.989636
0,14,566.636017
0,30,567.974576
-2,20,568.83679
0,25,569.913297
-21,100,574.274921
-6,24,575.326921
0,35,576.842914
-7,19,577.664824
-5,100,582.011173
-7,100,586.404126
-6,100,590.809162
-8,100,595.153046
0,100,599.564252
0,18,600.349094
-2,25,601.426164
0,100,605.922993
0,21,606.84922
0,12,607.36915
-2,23,608.367933
-12,100,612.684911
-61,100,617.052263
0,32,618.462102
-4,22,619.430059
0,20,620.320806
0,27,621.480723
0,31,622.821977
-12,100,627.211386
0,20,628.133199
0,12,628.667681
-9,100,632.987491
-5,100,637.319257
-2,18,638.105359
-7,23,639.09386
0,100,643.484365
-5,26,644.629818
-3,23,645.636756
-5,22,646.587372
-5,16,647.275414
-6,100,651.577969
-46,100,657.652126
-6,26,658.838701
-11,100,663.268055
-22,100,667.66479
0,17,668.400667
0,18,669.197755
0,22,670.170173
-1,25,671.265517
0,36,672.840697
-5,43,674.697917
0,28,675.907072
-3,23,676.928168
-12,100,681.245162
-10,100,685.859974
-9,100,690.39239
-29,100,694.787297
-7,100,699.165572
0,21,700.109617
0,24,701.175283
0,19,701.99526
-2,23,703.007507
0,20,703.865212
-1,36,705.425374
0,20,706.296786
-6,22,707.249732
0,40,709.001058
-4,15,709.665973
0,16,710.364082
-1,28,711.587671
-5,35,713.088329
-2,21,713.988798
0,35,715.482656
-4,26,716.616165
0,19,717.441868
0,13,718.012233
-4,24,719.061498
-1,25,720.157275
-5,17,720.921507
0,40,722.715738
0,20,723.609933
0,22,724.569785
-7,100,728.933217
0,21,729.846294
-4,18,730.630751
0,24,731.695837
0,19,732.551721
0,16,733.254885
-4,17,734.015881
-20,100,738.419145
0,24,739.469455
-5,17,740.238774
-2,15,740.904339
0,20,741.774668
0,21,742.690625
0,15,743.436245
-2,29,744.709416
0,24,745.753853
0,28,746.967573
-1,35,748.498139
0,16,749.212468
0,15,749.875051
-6,100,754.303997
0,23,755.313981
-5,16,756.055407
-7,100,760.489993
-3,18,761.295352
0,21,762.239967
0,23,763.260519
0,38,764.930208
0,32,766.316942
-9,100,770.629584
0,14,771.243403
0,18,772.013991
0,19,772.843637
0,16,773.545012
0,35,775.055295
-17,100,779.509111
0,17,780.244282
-1,18,781.043432
0,12,781.578031
0,21,782.515572
0,14,783.151581
-6,100,787.539719
0,26,788.670135
0,24,789.724936
-1,20,790.614567
0,14,791.227787
-2,23,792.250404
0,31,793.625896
0,20,794.511048
-5,21,795.429772
-7,27,796.621688
-5,19,797.456096
-6,16,798.160126
0,21,799.072376
0,38,800.729156
-5,39,802.416682
0,18,803.227524
0,25,804.316914
0,25,805.395694
-5,20,806.26059
-3,22,807.263743
-1,16,807.987704
0,36,809.557177
0,22,810.51046
0,26,811.656818
-7,100,816.109163
0,28,817.34108
-75,100,821.77196
-5,18,822.543319
-2,22,823.492996
0,37,825.117307
0,29,826.381528
-2,22,827.328314
-2,28,828.546887
0,18,829.350412
-85,100,833.761823
-5,21,834.677786
0,14,835.282568
0,18,836.065777
-1,38,837.718381
-3,19,838.549263
-2,17,839.310179
0,14,839.934663
0,38,841.587046
-32,100,846.061526
0,19,846.894013
0,42,848.736921
-2,16,849.439152
0,22,850.406348
0,33,851.871868
-1,20,852.773777
0,35,854.336895
-5,21,855.255279
0,20,856.163805
0,24,857.236419
0,14,857.877281
0,37,859.519036
0,17,860.259517
-3,41,862.087948
0,27,863.29971
-3,15,863.995172
-5,19,864.852648
-4,19,865.682731
0,18,866.472774
0,19,867.294328
-10,100,871.678627
0,23,872.697261
0,16,873.42195
0,100,877.855496
0,23,878.853418
-1,21,879.791833
0,14,880.437593
0,33,881.871841
-7,100,886.285043
0,100,890.673317
0,20,891.55305
-1,16,892.256334
-3,16,892.936538
-1,16,893.645466
0,42,895.462604
0,31,896.803572
-5,19,897.653832
0,41,899.419797
0,18,900.204289
0,26,901.340127
0,22,902.305595
-4,21,903.232255
0,27,904.406753
0,29,905.719671
0,29,907.032172
0,21,907.980666
0,43,909.86662
-1,20,910.743078
-2,22,911.700075
0,26,912.839783
-7,100,917.184982
-8,100,921.519128
0,34,922.992494
0,20,923.941209
0,100,928.341891
0,13,928.917042
-6,100,934.076802
0,38,935.736321
-5,20,936.598206
-5,21,937.531493
0,31,938.924939
-2,44,940.912847
0,16,941.631917
0,22,942.621776
-7,37,944.274914
0,22,945.256568
-1,24,946.314654
0,15,946.9733
0,21,947.8817
-3,23,948.871727
0,21,949.775284
-1,16,950.467938
-6,100,954.793707
-5,27,955.989373
0,15,956.647295
-9,46,958.530241
-50,100,962.587924
0,22,963.446662
-5,100,967.671617
-2,21,968.59025
0,30,969.921812
0,21,970.835017
0,17,971.565238
0,16,972.248167
0,27,973.42648
-6,100,977.802948
0,17,978.549227
-5,23,979.546542
0,24,980.590126
0,26,981.747786
0,100,986.224356
0,23,987.233212
0,42,989.068209
-4,20,989.959958
0,24,990.994794
0,24,992.021971
0,33,993.46473
0,37,995.110013
-3,16,995.810002
-6,32,997.245134
-4,100,1001.705441
0,36,1003.266239
0,19,1004.092374
0,12,1004.605328
0,18,1005.399818
-2,18,1006.191864
0,39,1007.893548
-1,18,1008.679328
-5,27,1009.855193
-5,19,1010.674963
0,14,1011.292036
0,38,1012.934541
0,24,1013.985582
0,26,1015.101805
-4,22,1016.101824
0,24,1017.138376
0,31,1018.508734
0,33,1019.985468
0,17,1020.732399
0,15,1021.384046
0,13,1021.947489
0,18,1022.745269
0,18,1023.525017
0,18,1024.295787
-3,22,1025.256824
0,26,1026.386314
-5,22,1027.370205
-1,23,1028.392182
0,34,1029.869135
0,23,1030.909167
-5,23,1031.973473
0,21,1032.907856
-1,18,1033.695294
-2,15,1034.357213
-1,31,1035.71019
0,37,1037.302725
0,25,1038.388818
0,38,1040.04504
0,24,1041.079391
-6,21,1041.987713
0,27,1043.174881
0,16,1043.955159
0,31,1045.35707
-5,39,1047.054271
0,20,1047.923318
0,36,1049.510007
0,22,1050.471555
0,24,1051.507767
-7,100,1055.845377
0,19,1056.673298
0,100,1061.073039
-6,24,1062.137806
0,20,1063.032543
0,19,1063.863843
0,16,1064.567269
0,22,1065.51942
0,22,1066.46689
-3,16,1067.162629
0,26,1068.268512
0,24,1069.309132
0,25,1070.43276
0,18,1071.228911
-5,20,1072.110085
-4,20,1072.976619
-2,22,1073.930788
0,26,1075.07024
0,19,1075.89718
0,19,1076.803365
-9,100,1081.33051
-8,100,1085.708281
0,32,1087.101807
-2,18,1087.875302
-10,100,1092.272041
-3,20,1093.217545
0,100,1097.619436
0,41,1099.440694
-1,21,1100.337224
0,27,1101.512003
-2,17,1102.292516
0,23,1103.294435
-1,18,1104.125194
0,25,1105.240297
0,29,1106.493703
0,17,1107.240126
0,19,1108.06972
-6,36,1109.645744
0,26,1110.774751
0,16,1111.470846
0,14,1112.09046
-7,38,1113.778382
0,28,1115.008214
0,23,1116.015519
0,21,1116.940628
0,42,1118.76717
-1,14,1119.382968
0,20,1120.268116
-3,17,1121.005326
0,17,1121.748947
-2,16,1122.456542
0,31,1123.815229
-8,100,1128.224626
0,34,1129.68827
0,21,1130.600029
-6,100,1134.897819
0,43,1136.756853
0,19,1137.600747
0,25,1138.692363
0,24,1139.716952
0,12,1140.234437
-2,21,1141.146574
0,12,1141.6603
0,26,1142.80712
0,43,1144.669725
-4,18,1145.483024
-2,22,1146.435369
-4,18,1147.263293
0,26,1148.452374
0,25,1149.581679
0,35,1151.101354
-1,22,1152.083675
-5,100,1156.447778
-4,17,1157.177111
-5,21,1158.089259
-6,18,1158.884789
-5,25,1159.964983
0,34,1161.413066
0,13,1161.974399
-4,22,1162.921778
0,100,1167.397451
-9,100,1171.714762
0,14,1172.333189
-5,23,1173.361692
-4,22,1174.359351
0,21,1175.308236
0,18,1176.099302
0,28,1177.339918
-4,22,1178.329403
0,33,1179.814806
-1,21,1180.771974
-10,100,1185.207854
-1,20,1186.083329
-1,22,1187.042711
-2,16,1187.742281
0,35,1189.265267
0,38,1190.911755
-3,19,1191.727571
-4,29,1192.994377
0,20,1193.866188
0,15,1194.511217
0,15,1195.170822
-6,100,1200.061367
0,25,1201.140715
0,22,1202.096037
0,16,1202.781834
0,33,1204.215471
0,19,1205.978196
-7,30,1207.327826
0,50,1209.547058
0,28,1210.763644
0,35,1212.300441
0,25,1213.381942
0,34,1214.837115
0,38,1216.474285
0,100,1220.784095
0,34,1222.290366
0,26,1223.460716
0,21,1224.437962
-1,21,1225.378325
-20,100,1229.926509
0,51,1232.176587
0,41,1234.018827
0,20,1234.886737
0,21,1235.788698
0,100,1240.150455
0,71,1246.07379
0,56,1248.510218
0,13,1249.07747
0,27,1250.225159
-3,60,1252.797698
0,14,1253.394907
0,100,1257.679991
-4,71,1260.788377
-8,87,1264.63327
0,24,1265.661318
0,86,1269.449982
0,31,1270.818878
0,48,1272.952889
0,24,1274.006859
0,23,1274.996047
0,100,1279.267819
0,24,1280.301122
0,45,1282.244229
0,18,1283.021807
0,26,1284.163121
0,25,1285.337935
0,100,1289.712847
0,20,1290.605585
0,30,1291.992399
0,15,1292.687945
0,13,1293.269887
0,100,1297.655104
0,45,1299.636467
0,35,1301.189578
0,19,1302.038976
0,22,1303.016261
0,25,1304.092084
0,23,1305.082861
0,26,1306.203705
0,18,1307.004255
0,27,1308.260801
0,23,1309.257621
0,19,1310.075182
0,27,1311.242034
0,100,1315.56093
0,22,1316.522727
0,19,1317.348217
0,16,1318.030482
0,18,1318.827796
-69,100,1324.810957
0,40,1326.540164
-4,16,1327.244294
0,22,1328.212853
-4,32,1329.630868
0,51,1331.86895
0,30,1333.159237
0,14,1333.770576
-6,26,1334.89093
0,25,1335.956752
-2,26,1337.082016
0,19,1337.879967
0,19,1338.719196
0,37,1340.296832
-2,16,1341.133548
0,21,1342.06012
0,14,1342.683679
-3,24,1343.774109
-1,20,1344.661493
0,43,1346.869034
0,31,1348.191021
0,29,1349.358671
0,14,1349.96079
0,20,1350.797017
0,16,1351.507079
0,41,1353.341444
0,44,1355.302088
-12,100,1359.720861
0,29,1360.973196
0,17,1361.721802
0,23,1362.71979
0,85,1366.444994
0,100,1370.765573
0,23,1371.767821
0,13,1372.33001
0,100,1376.607563
0,32,1378.06682
0,100,1382.405452
0,19,1383.221222
0,19,1384.056092
0,16,1384.739766
0,100,1389.165581
0,14,1389.779099
0,19,1390.60849
0,19,1391.441639
0,38,1393.085719
0,100,1397.390564
0,49,1399.504699
0,15,1400.167568
0,100,1404.594829
0,26,1405.894216
-1,17,1406.708839
0,20,1407.614455
0,40,1409.410597
0,23,1410.424782
0,19,1411.268767
0,14,1411.898199
0,14,1412.508205
0,24,1413.584617
0,100,1418.098675
0,41,1419.972912
0,25,1421.07664
0,18,1421.85435
-1,24,1422.903539
0,22,1423.85852
0,100,1428.240602
-3,16,1428.943296
0,13,1429.513718
0,100,1433.891896
0,62,1436.575801
0,30,1437.877774
0,22,1438.852322
0,24,1439.91133
-1,22,1440.870305
0,19,1441.705312
0,24,1442.761483
0,100,1447.62331
0,100,1451.977693
0,35,1453.479643
0,14,1454.101689
0,27,1455.293879
0,33,1456.732718
0,36,1458.317746
0,24,1459.361934
0,23,1460.365318
0,100,1464.746221
0,20,1465.758245
0,14,1466.382333
0,26,1467.527822
-1,19,1468.359856
0,22,1469.338065
0,14,1469.960335
-9,35,1471.487663
0,100,1475.872857
0,31,1477.226135
0,14,1477.833739
0,32,1479.249961
0,25,1480.370828
-1,21,1481.32186
0,43,1483.192687
0,18,1483.97757
0,42,1487.532272
0,14,1488.166616
0,100,1492.639471
0,21,1493.556199
0,41,1495.317252
-3,17,1496.059355
0,20,1496.930257
0,22,1497.885264
0,23,1498.881217
0,24,1499.913012
0,17,1500.639525
0,100,1504.921255
0,100,1509.213753
0,16,1509.945204
0,39,1511.717674
0,18,1512.520427
0,21,1513.431049
0,26,1514.559145
0,22,1515.506722
0,17,1516.243328
0,15,1516.91962
0,20,1517.855585
0,38,1519.760545
0,16,1520.48091
0,22,1521.453808
0,23,1522.440411
0,23,1523.431993
0,24,1524.466614
0,100,1529.061656
0,100,1533.444939
0,22,1534.401483
0,28,1535.632733
0,100,1540.158227
0,36,1541.77861
0,26,1542.972198
0,100,1548.997773
0,29,1550.242011
0,31,1551.604397
0,38,1553.260921
0,16,1553.951368
0,34,1555.407859
0,15,1556.054049
0,18,1556.833651
0,17,1557.565847
-1,33,1558.977568
0,40,1560.708473
0,100,1564.997234
0,17,1565.731839
0,23,1566.727101
0,26,1567.877531
0,100,1572.194784
-1,31,1573.554403
0,49,1575.759342
0,42,1577.585328
0,34,1579.04343
0,100,1583.59531
0,22,1584.557164
0,43,1586.631708
0,37,1588.248814
0,22,1589.218761
-1,18,1590.004409
0,18,1590.772797
0,21,1591.685825
0,30,1592.96369
0,16,1593.666602
0,42,1595.477369
-2,20,1596.348602
0,21,1597.264911
0,20,1598.130224
0,46,1600.133132
0,100,1604.513547
0,24,1605.593012
0,100,1609.918883
0,23,1610.917536
0,25,1612.011585
0,17,1612.75774
0,18,1613.535359
0,20,1614.403479
0,37,1615.984545
0,29,1617.235419
0,22,1618.183542
0,23,1619.190757
0,20,1620.044835
0,18,1620.81058
0,19,1621.638489
0,40,1623.384947
0,100,1627.670388
0,18,1628.44666
0,43,1630.358153
0,25,1631.459876
0,37,1633.065012
0,14,1633.661263
0,20,1634.527168
0,23,1635.502896
0,33,1636.94486
-2,23,1637.975115
0,100,1642.460572
0,12,1642.980271
0,20,1643.875284
-1,22,1644.841171
0,46,1647.178169
0,16,1647.859957
0,13,1648.408118
0,23,1649.43402
0,24,1650.505391
0,25,1651.59478
0,32,1652.983106
0,14,1653.625066
0,25,1654.720481
-1,17,1655.475812
0,26,1656.613533
-7,26,1657.785144
0,45,1659.768038
0,24,1660.844342
0,25,1661.969655
0,20,1662.882393
0,39,1664.633879
0,100,1669.042368
0,24,1670.120165
0,29,1671.423879
0,33,1672.878923
0,24,1673.927102
0,26,1675.06775
0,25,1676.185062
-4,23,1677.272766
0,25,1678.492862
0,19,1679.333838
0,44,1681.244483
0,15,1681.889757
0,23,1682.876109
0,13,1683.433577
0,27,1684.591635
0,100,1688.877198
0,22,1689.823721
0,43,1691.676913
0,100,1696.007059
0,21,1696.916169
0,39,1698.620235
0,39,1700.352547
0,100,1704.749464
0,100,1709.169911
0,37,1710.792921
0,38,1712.458017
0,100,1716.797837
0,33,1718.253693
0,26,1719.394646
0,27,1720.604821
0,20,1721.493456
0,44,1723.444292
0,100,1727.76182
0,15,1728.408513
0,20,1729.291261
-1,20,1730.154362
0,21,1731.057851
0,15,1731.723283
0,23,1732.736814
0,47,1734.781
0,22,1735.74005
0,22,1736.701557
0,39,1738.403076
0,27,1739.568173
0,20,1740.431941
0,58,1742.929771
0,26,1744.083106
0,100,1748.402187
0,44,1750.366189
0,43,1752.302324
0,27,1753.520451
0,16,1754.247241
0,41,1756.080764
0,21,1757.037776
0,17,1757.791171
0,100,1762.249396
-4,17,1763.014959
-2,17,1764.783801
0,31,1766.22798
-2,19,1767.176986
0,23,1768.207683
0,26,1769.386407
-1,16,1770.116932
0,25,1774.033543
0,21,1774.971312
0,17,1776.052277
0,23,1777.3031
-2,29,1778.549322
0,100,1783.076496
0,16,1783.839703
0,20,1784.830521
0,15,1785.491574
0,15,1786.16472
0,24,1787.185302
0,23,1788.243029
0,23,1789.307491
0,25,1790.404241
0,22,1791.365655
-1,28,1792.591342
-1,24,1793.646054
0,50,1795.863574
-3,17,1796.632665
0,21,1797.56436
0,25,1798.674226
-1,18,1799.498464
0,29,1800.795678
0,15,1801.452017
0,15,1802.100833
0,17,1802.84799
0,16,1803.545827
0,20,1804.443642
-2,18,1805.231549
0,25,1806.334428
0,19,1807.1919
0,41,1808.992183
0,27,1810.197975
0,14,1810.830957
0,100,1815.172153
-1,24,1816.227794
0,14,1816.864264
0,28,1818.099026
0,20,1818.975486
0,23,1820.013227
0,22,1820.991911
0,21,1821.926143
0,40,1823.66037
-1,25,1824.753332
0,19,1825.580076
0,15,1826.259953
0,16,1827.06523
0,13,1827.665037
0,21,1828.580145
0,24,1829.633344
0,17,1830.391917
0,16,1831.081558
0,36,1832.725336
0,12,1833.253376
0,19,1834.097249
0,32,1835.492274
0,24,1836.534542
0,14,1837.155512
0,18,1837.923528
0,24,1838.990402
0,100,1843.446659
0,22,1844.42037
0,20,1845.302523
0,14,1845.917996
0,40,1847.645772
0,24,1848.68519
0,21,1849.594708
0,41,1851.352839
-3,23,1852.346313
0,19,1853.166403
0,15,1853.807364
0,40,1855.527549
0,22,1856.473449
0,21,1857.398227
0,15,1858.085469
0,100,1862.52164
0,17,1863.304038
0,21,1864.239175
0,13,1864.849234
0,37,1866.52855
0,20,1867.460257
0,35,1869.036785
0,20,1869.937885
0,24,1871.010583
0,25,1872.14365
0,27,1873.343949
0,34,1874.833746
0,41,1876.644314
0,19,1877.492671
0,38,1879.180699
0,36,1880.76955
-1,21,1881.701099
-1,17,1882.4486
0,100,1886.779774
0,39,1888.585523
-1,19,1889.402323
-3,25,1890.484461
0,41,1892.250992
0,40,1894.023149
-1,21,1894.963348
0,17,1895.723913
0,24,1896.813869
0,31,1898.177003
0,18,1898.996827
0,19,1899.868473
0,14,1900.462931
0,23,1901.45308
0,26,1902.565027
0,100,1906.900829
0,24,1907.94215
0,31,1909.302545
0,29,1910.553489
0,26,1911.694385
-2,25,1912.805997
0,14,1913.442199
0,100,1917.743076
0,25,1918.829236
0,24,1919.902748
0,13,1920.477463
0,20,1921.354721
0,55,1923.731145
0,41,1925.498907
-3,24,1926.597526
0,24,1927.66921
0,37,1929.325724
0,23,1930.364706
0,19,1931.204301
0,24,1932.272613
0,23,1933.26585
0,22,1934.212598
0,29,1935.48949
0,100,1939.833739
0,23,1940.828896
0,74,1944.062919
0,25,1945.222764
0,42,1947.105041
-2,25,1948.367234
0,40,1950.152482
0,23,1951.14147
0,19,1951.997018
0,30,1953.331595
0,21,1954.265152
0,16,1954.950774
0,17,1955.703846
0,23,1956.697903
0,22,1957.703997
0,46,1959.743338
0,41,1961.593839
0,17,1962.328095
0,30,1963.622529
0,25,1964.700238
0,21,1965.607952
0,16,1966.285786
0,22,1967.24785
0,36,1968.812672
0,24,1969.859809
0,22,1970.819949
0,33,1972.234029
0,29,1973.489599
0,24,1974.535706
0,18,1975.314195
0,16,1976.002409
0,21,1976.95125
0,100,1981.380628
0,23,1982.402811
0,37,1984.018274
0,20,1984.895225
0,20,1985.755328
0,19,1986.575432
0,23,1987.574173
0,22,1988.520782
0,13,1989.109731
0,23,1990.145448
0,37,1991.820027
0,25,1992.966284
0,18,1993.761216
0,25,1994.892694
-6,28,1996.183873
0,18,1996.99673
0,31,1998.342306
0,19,1999.172976
0,22,2000.134587
0,18,2000.925577
0,20,2001.788156
0,25,2002.874574
0,24,2003.957232
0,13,2004.527908
0,37,2006.160485
0,15,2006.839632
0,14,2007.482836
0,16,2008.308533
0,23,2009.35205
0,31,2010.759583
-4,17,2011.520984
0,38,2013.210955
0,17,2013.992949
0,100,2018.420247
0,43,2020.368134
0,22,2021.397177
0,12,2021.943436
0,24,2023.006504
0,39,2024.757543
0,16,2025.478486
0,45,2027.572734
0,28,2028.905255
0,100,2033.441049
0,25,2034.552612
0,21,2035.492433
0,27,2036.717129
0,100,2041.221219
-1,42,2043.156631
0,28,2044.422076
0,25,2045.541557
0,26,2047.842662
0,100,2052.575635
-1,28,2053.854119
0,100,2058.359842
0,16,2059.062979
-4,38,2060.822662
0,41,2062.695209
0,17,2063.454852
0,100,2068.102298
0,19,2069.025435
0,15,2069.707811
0,48,2071.90431
0,100,2076.340484
0,22,2077.318237
-1,26,2078.488846
0,14,2079.108651
0,100,2083.633503
0,34,2085.256117
0,36,2086.828967
0,100,2091.187625
0,40,2092.943684
0,22,2093.889908
0,20,2094.760249
0,34,2096.226758
0,18,2097.034456
0,27,2098.193783
0,19,2099.023534
0,16,2099.728048
0,31,2101.089125
0,36,2102.660364
0,22,2103.61221
0,16,2104.310545
0,50,2106.447305
0,24,2107.502873
0,100,2111.888541
0,43,2113.770444
-3,26,2114.91071
0,25,2115.998012
0,32,2117.397113
0,20,2118.2611
0,22,2119.229058
0,23,2120.228681
0,98,2124.427261
0,16,2125.123719
0,32,2126.493098
0,23,2127.482107
0,15,2128.170343
0,21,2129.129084
0,38,2130.825774
0,37,2132.423757
0,36,2133.957613
0,36,2135.493432
0,29,2136.725646
0,27,2137.909237
-2,30,2139.199806
-2,25,2140.324935
0,33,2141.793167
0,23,2142.784478
0,39,2144.468665
0,19,2145.286067
0,30,2146.639593
0,50,2148.901587
0,19,2149.726
0,41,2151.48796
0,24,2152.52604
0,59,2155.053199
0,22,2156.004074
0,26,2157.135569
0,24,2158.179233
0,35,2159.715899
0,25,2160.818648
0,16,2161.524593
0,29,2162.778306
0,14,2163.386691
0,100,2167.656774
0,20,2168.514696
0,44,2170.401567
0,23,2171.395254
0,31,2172.79053
0,17,2173.537189
0,18,2174.33532
0,41,2176.10534
0,13,2176.658603
0,29,2177.951009
-6,24,2179.043737
0,100,2183.339164
0,14,2183.938863
0,12,2184.464506
0,26,2185.583687
0,26,2186.724868
0,32,2188.150514
0,35,2189.697634
0,100,2194.037293
0,48,2196.126872
0,34,2197.607086
0,23,2198.591802
0,29,2199.839206
0,28,2201.058758
0,24,2202.092739
0,66,2204.925687
0,43,2206.809375
0,14,2207.417426
0,18,2208.194
0,16,2208.903731
0,32,2210.335654
0,13,2210.911115
0,22,2211.857803
-2,40,2213.588328
0,15,2214.225946
0,25,2215.301188
0,23,2216.278069
0,23,2217.275357
0,32,2218.691676
0,44,2220.61839
0,17,2221.36262
0,21,2222.260537
0,17,2222.999604
0,16,2223.710781
0,14,2224.321826
0,19,2225.150923
0,16,2225.858716
0,16,2226.560965
0,26,2227.682158
0,34,2229.156404
0,21,2230.101516
0,21,2231.030598
0,23,2232.052758
0,20,2232.952874
0,100,2237.331909
0,28,2238.548956
0,20,2239.418772
0,18,2240.22831
0,15,2240.892689
0,25,2241.986832
0,26,2243.111265
0,32,2244.504239
0,43,2246.368803
0,16,2247.066454
0,24,2248.099251
0,19,2249.007951
0,20,2249.905008
0,100,2254.176763
0,22,2255.13078
0,20,2256.005844
0,25,2257.082262
0,17,2257.832325
0,22,2258.811418
0,22,2259.784835
0,41,2261.576277
0,37,2263.174591
0,17,2263.927705
0,18,2264.718973
0,22,2265.678906
0,21,2266.611498
0,14,2267.226698
0,30,2268.549388
0,23,2269.561483
0,14,2270.185658
0,15,2270.850612
0,31,2272.224989
0,18,2273.03589
0,22,2274.000373
0,20,2274.854365
0,20,2275.717897
0,21,2276.659751
0,14,2277.266906
-2,21,2278.182535
0,25,2279.288838
0,28,2280.508931
0,14,2281.129534
0,19,2281.967532
0,21,2282.876033
0,34,2284.360801
0,100,2288.657452
0,22,2289.624563
0,100,2293.940529
0,24,2294.98597
0,14,2295.609706
0,13,2296.182209
0,21,2297.095716
0,16,2297.80285
0,24,2298.852111
0,22,2299.798723
0,14,2300.41914
0,18,2301.218316
0,21,2302.126789
0,52,2304.462759
0,20,2305.331806
0,13,2305.906255
0,29,2307.176297
0,17,2307.942218
0,21,2308.945289
0,34,2310.503402
0,35,2312.062558
0,24,2313.130383
0,100,2319.533874
0,22,2320.50261
0,21,2321.412166
0,31,2322.75855
0,20,2324.907077
0,13,2325.49818
0,17,2326.264866
0,38,2327.957016
-4,23,2333.61669
0,27,2334.814661
0,15,2335.498579
0,14,2336.143526
0,13,2336.73458
0,19,2337.554408
0,14,2338.166231
0,38,2339.796126
-3,22,2340.734278
0,26,2341.84438
0,18,2342.608261
0,27,2343.760537
0,15,2344.414593
0,23,2345.406345
0,16,2346.100766
0,23,2347.092283
0,25,2348.181018
0,25,2349.260252
0,22,2350.203895
0,18,2350.987869
0,36,2352.570505
-1,19,2353.394584
0,16,2354.087228
0,21,2354.994286
0,45,2356.923349
0,20,2357.788276
0,19,2358.59746
0,34,2360.068032
0,20,2360.926682
0,27,2362.090964
0,20,2362.949116
-3,28,2364.14488
0,100,2368.480486
0,100,2373.004684
0,34,2374.509625
0,100,2378.892586
