#{"t_start": 1769207362.3959758, "env_id": "parking-basic-boundary-v0"}
r,l,t
-2,18,722.931468
-4,16,723.654626
0,20,724.52001
0,21,725.459928
0,20,726.325388
0,14,726.938041
-7,33,728.359528
0,21,729.275989
0,44,731.211788
-6,17,731.96578
-6,100,736.411998
0,15,737.061373
0,20,737.926278
-4,18,738.726273
-1,23,739.729038
-4,22,740.728215
0,29,741.989646
-4,16,742.691289
-4,22,743.751354
-12,100,748.099729
0,18,748.905937
0,17,749.655617
-8,87,753.519775
0,28,754.742549
-2,20,755.645604
0,13,756.239491
-2,15,756.904827
0,14,757.517478
-2,23,758.528577
-7,100,762.988381
0,16,763.708066
0,18,764.485588
0,32,765.874179
0,38,767.533919
0,14,768.128247
-3,18,768.906043
0,12,769.43129
-4,17,770.156759
-7,68,773.103578
-4,16,773.802284
-1,18,774.577413
0,19,775.404536
0,23,776.399295
0,20,777.298197
0,26,778.473245
0,18,779.285312
0,33,780.721935
0,29,782.020258
-6,100,786.443697
0,14,787.059597
-4,21,787.973638
0,27,789.157153
-6,20,790.038772
0,23,791.050889
0,40,792.820538
-4,20,793.715035
0,20,794.597644
0,22,795.56298
0,14,796.181529
0,25,797.278128
-2,36,798.851251
0,24,799.892587
0,39,801.584586
0,13,802.141833
-1,24,803.228914
-5,82,806.808118
0,20,807.716968
-7,100,812.093172
-2,27,813.272791
0,24,814.351946
-4,20,815.254195
0,25,816.372772
-7,100,820.806959
-1,16,821.494136
0,14,822.113904
-1,21,823.019793
0,24,824.061994
0,13,824.62636
0,100,828.996684
0,23,830.013243
0,38,831.678961
0,23,832.689075
0,15,833.361805
0,18,834.145144
0,24,835.192857
-1,19,836.017864
0,13,836.59058
0,22,837.540291
-2,23,838.549983
0,14,839.174648
0,26,840.318842
0,21,841.227453
0,24,842.284841
-2,21,843.193483
-8,100,847.68821
-5,25,848.781082
-3,15,849.439749
0,30,850.758226
0,16,851.461025
0,17,852.242438
0,100,856.701016
-1,20,857.601181
-8,18,858.418618
0,15,859.081313
-6,25,860.168283
0,14,860.798613
-4,20,861.688492
-4,25,862.776765
-1,20,863.724119
-4,16,864.443099
-3,20,865.327832
0,32,866.731272
0,24,867.785227
0,33,869.202136
-6,100,873.639963
-7,54,875.998349
0,16,876.719191
0,12,877.27084
-8,100,881.692734
0,15,882.343385
0,25,883.471369
0,28,884.701758
0,39,886.41727
0,21,887.337866
-1,24,888.406904
0,40,890.156298
0,21,891.075685
-1,21,891.98593
0,32,893.36962
0,24,894.409147
0,20,895.28359
-7,100,899.637302
-3,16,900.33304
0,19,901.15988
0,24,902.202903
0,18,902.997084
0,16,903.706165
0,14,904.314297
0,14,904.938851
0,23,905.989023
0,18,906.783116
0,32,908.255656
0,21,909.169948
-7,18,909.953762
0,24,911.000265
-3,20,911.877071
-1,15,912.529232
-3,25,913.612509
0,13,914.180484
0,21,915.092799
0,24,916.150001
-7,100,920.462537
-4,22,921.428942
0,14,922.046416
-3,27,923.26561
0,29,924.549831
0,24,925.615553
0,27,926.821226
0,23,927.807076
0,15,928.472996
-6,22,929.43012
0,21,931.124572
0,25,932.237303
-4,21,933.154629
0,15,933.8167
0,26,934.957188
-3,17,935.686665
0,22,936.642403
0,32,938.08969
0,14,938.701816
0,14,939.338733
-6,100,943.829364
0,42,945.69956
-1,17,946.456862
0,38,948.092524
0,14,948.683458
-7,28,949.904236
-2,20,950.769234
0,17,951.514745
0,31,952.849589
-23,100,957.215009
0,12,957.696075
0,14,958.245206
0,15,958.849631
-7,100,962.894315
0,33,964.220461
0,21,965.112454
0,26,966.225412
-1,18,966.993043
-47,100,971.346959
0,24,972.389431
-2,26,973.528402
0,16,974.219182
0,23,975.208499
-4,24,976.260417
-6,45,978.238502
-6,28,979.454312
0,17,980.203316
0,15,980.863603
0,28,982.113538
-6,22,983.079268
0,25,984.260127
0,15,984.9372
0,36,986.490343
-6,20,987.374984
0,24,988.414769
0,37,990.046988
0,36,991.593353
-9,100,995.989333
0,19,996.842307
0,38,998.506245
-4,21,999.439521
-20,100,1003.867186
0,29,1005.122455
-7,19,1005.973593
0,24,1007.009136
0,21,1007.937332
-2,23,1008.937735
0,13,1009.495817
-2,30,1010.810205
0,36,1012.368501
0,15,1013.028924
0,18,1013.803224
-1,21,1014.712085
0,24,1015.771086
-6,59,1018.375383
0,21,1019.319967
0,20,1020.206738
-1,27,1021.384573
0,29,1022.652112
0,15,1023.292637
0,38,1024.952502
-2,16,1025.63424
-5,22,1026.605156
-1,17,1027.370704
0,25,1028.482987
0,26,1029.605192
0,14,1030.234524
0,14,1030.860431
0,21,1031.821207
0,22,1032.817604
-1,17,1033.559905
-2,19,1034.401013
-6,100,1038.730362
0,25,1039.826375
0,29,1041.079983
-1,26,1042.212732
0,20,1043.072041
0,18,1043.955787
0,23,1045.003315
-1,21,1045.915028
-5,23,1046.919547
0,20,1047.792815
0,12,1048.321288
-6,26,1049.457224
-3,21,1050.373166
0,13,1050.948412
-3,22,1051.898768
-2,27,1053.07828
0,100,1057.409482
0,24,1058.468828
0,33,1059.917705
-4,100,1064.344732
0,21,1065.262873
0,100,1069.586247
0,29,1070.879274
-3,21,1071.805957
-1,16,1072.497311
-2,23,1073.492727
-2,16,1074.20555
0,16,1074.895154
0,25,1075.982164
0,40,1077.848019
0,14,1078.48302
-7,20,1079.369484
-1,19,1080.225998
0,20,1081.140574
0,15,1081.80313
0,28,1083.030816
0,15,1083.685763
0,20,1084.570823
0,15,1085.237696
0,19,1086.06837
0,24,1087.102168
0,21,1088.026824
-5,100,1092.417693
-5,15,1093.108259
0,26,1094.268338
-2,22,1095.2346
0,26,1096.350289
0,29,1097.66781
0,100,1102.051805
0,100,1106.493407
0,35,1108.022799
0,22,1108.986419
-1,13,1109.5485
0,21,1110.456386
-2,18,1111.249166
0,27,1112.444209
0,25,1113.549215
0,17,1114.297428
0,21,1115.224207
0,39,1116.941127
-2,23,1117.957038
-2,37,1119.561172
-1,24,1120.61437
-1,14,1121.222965
0,24,1122.27066
-4,24,1123.325261
0,17,1124.089525
0,35,1125.662264
-2,23,1126.668743
0,41,1128.437436
-8,100,1132.742799
0,12,1133.256968
-1,25,1134.324322
-6,100,1138.692112
-8,100,1143.045726
0,41,1144.799205
-7,20,1145.700634
-8,100,1150.194977
-1,33,1151.633674
-3,21,1152.563811
0,13,1153.133055
-9,100,1157.489851
0,22,1158.444084
0,40,1160.178588
0,17,1160.899686
0,34,1162.356766
-1,22,1163.314484
0,100,1167.78373
-5,39,1169.484501
0,35,1170.973335
-4,24,1172.012238
-1,13,1172.594121
0,13,1173.180738
0,23,1174.221114
0,20,1175.117255
0,42,1176.983372
0,34,1178.504831
0,14,1179.117455
0,18,1179.952687
-6,100,1184.380461
0,28,1185.649282
-1,17,1186.402867
0,31,1187.742849
-3,21,1188.65739
0,18,1189.438603
0,100,1193.776212
-5,19,1194.599381
0,19,1195.430101
0,27,1196.588558
-2,19,1197.410797
-3,22,1198.393044
-8,100,1203.261748
0,43,1206.078266
0,23,1207.107185
0,15,1207.786729
-7,100,1212.1687
0,16,1212.854566
0,21,1213.767331
0,33,1215.183094
0,15,1215.822111
0,30,1217.124711
-1,87,1220.879691
0,24,1221.917904
0,31,1223.305574
0,100,1227.910328
0,28,1229.177566
0,40,1230.956101
0,36,1232.553339
0,47,1234.61592
0,21,1235.525063
0,24,1236.562732
0,22,1237.516958
0,13,1238.092855
0,41,1239.881352
0,33,1241.369519
0,22,1242.356222
0,43,1247.034834
0,100,1251.281501
0,38,1252.925916
0,19,1253.748724
0,38,1255.373114
0,29,1256.617052
0,34,1258.066791
-4,34,1259.540282
0,27,1260.740237
0,27,1261.980227
0,24,1263.017404
0,35,1264.540049
0,28,1265.748559
0,26,1266.85998
0,14,1267.477889
0,49,1269.678491
0,24,1270.726368
-3,24,1271.813402
0,22,1272.76453
0,100,1277.084208
0,42,1278.884595
-1,82,1282.426229
0,26,1283.557254
0,20,1284.433233
0,100,1288.89203
-2,23,1289.89774
0,20,1290.786288
0,33,1292.322121
0,16,1293.04001
0,21,1293.986892
0,20,1294.874077
0,42,1296.714113
0,12,1297.228732
0,21,1298.121726
0,34,1299.636976
0,14,1300.257754
0,12,1300.798581
-3,23,1301.812037
0,14,1302.429595
0,14,1303.059714
0,24,1304.092576
0,43,1305.942155
0,17,1306.696686
0,26,1307.836238
0,26,1309.02881
0,19,1309.852726
0,33,1311.286089
0,22,1312.248653
0,13,1312.82376
0,27,1313.982611
0,39,1315.651662
0,100,1321.591231
0,100,1325.967784
0,24,1327.011569
0,44,1328.967894
0,43,1330.849301
0,33,1332.300801
0,34,1333.771198
0,23,1334.756809
0,15,1335.395532
0,36,1336.950356
-4,26,1338.066611
0,40,1339.785943
0,21,1340.784377
-4,21,1341.752016
0,17,1342.502595
0,43,1344.427632
0,29,1345.853008
-3,19,1346.871682
0,38,1348.46223
-1,17,1349.149754
0,24,1350.174664
0,13,1350.709021
0,26,1351.852084
0,100,1356.339127
-5,20,1357.217384
0,100,1361.586583
0,26,1362.720388
0,19,1363.550419
-2,44,1365.477172
0,24,1366.540321
0,31,1367.871543
-5,100,1372.192038
0,44,1374.073301
0,22,1375.016457
0,19,1375.82384
0,25,1376.934801
0,16,1377.655642
0,100,1382.007894
-2,18,1382.793499
0,26,1383.914851
0,26,1385.048031
0,23,1386.072824
0,45,1388.071012
-3,22,1389.032174
0,21,1389.956771
0,75,1393.212904
0,40,1394.94745
0,19,1395.754493
0,16,1396.444997
0,23,1397.43687
0,22,1398.380661
0,21,1399.28607
-1,20,1400.168248
0,83,1403.823383
0,23,1404.945368
0,24,1406.1014
-2,20,1407.027498
0,100,1411.49149
0,19,1412.332246
0,18,1413.128159
0,17,1413.898938
0,49,1416.090332
0,59,1418.780702
-1,31,1420.192837
0,21,1421.120452
0,24,1422.155921
0,12,1422.683286
0,17,1423.418712
0,16,1424.122388
0,17,1424.869749
0,18,1425.658098
-3,22,1426.615494
0,21,1427.532524
0,24,1428.589434
0,34,1430.075125
0,26,1431.226541
0,32,1432.624817
0,100,1436.962786
0,15,1437.615829
0,24,1438.672579
0,20,1439.559456
0,38,1441.216563
0,44,1443.142269
0,22,1444.119515
0,100,1448.991499
0,21,1449.908622
0,100,1454.232066
0,21,1455.156656
0,22,1456.120539
0,22,1457.08403
0,100,1461.456793
0,28,1462.662704
0,26,1463.815289
-5,32,1465.294727
0,25,1466.471851
0,14,1467.094453
0,25,1468.180703
0,27,1469.385578
-2,24,1470.446758
0,100,1474.816797
0,20,1475.698545
0,18,1476.478208
0,100,1480.906867
0,48,1483.015646
-4,48,1485.098665
0,26,1487.977072
-2,16,1488.716556
0,100,1493.166205
-5,18,1493.942305
0,16,1494.635136
0,32,1496.011143
0,21,1496.930719
0,25,1498.014746
0,43,1499.866025
0,100,1504.156501
0,21,1505.057485
0,100,1509.353209
0,50,1511.623652
0,20,1512.521241
0,20,1513.38266
0,28,1514.603399
-3,21,1515.507604
0,24,1516.549896
0,40,1518.423912
0,16,1519.297654
0,18,1520.126579
0,26,1521.273688
0,100,1525.676643
0,16,1526.428363
0,17,1527.204373
0,19,1528.034026
0,19,1528.917657
0,35,1530.473221
0,46,1532.477812
0,23,1533.489555
0,16,1534.18179
0,100,1538.616549
0,12,1539.146923
-1,22,1540.209636
0,33,1541.682434
0,23,1542.747608
0,35,1546.017994
0,22,1546.95474
0,36,1548.478053
0,44,1550.371945
0,44,1552.30847
0,15,1552.960914
0,26,1554.079215
0,22,1555.023328
0,23,1555.999713
0,100,1560.311803
0,44,1562.214849
0,30,1563.511907
0,19,1564.314387
0,17,1565.04179
0,20,1565.912633
0,21,1566.812992
0,22,1567.781776
0,20,1568.636175
0,14,1569.245429
0,42,1571.033718
0,25,1572.146996
-2,38,1573.816483
0,15,1574.513569
0,31,1575.89389
0,100,1580.203874
0,100,1584.774266
-6,80,1588.466416
0,12,1588.985124
0,16,1589.701715
0,25,1590.773524
0,100,1595.081053
-1,23,1596.08443
0,13,1596.650462
0,44,1598.561869
0,26,1599.690259
0,19,1600.533255
0,100,1604.90868
0,100,1609.268424
-3,31,1610.607781
0,29,1611.876024
0,39,1613.580522
0,46,1615.545368
0,22,1616.50555
0,23,1617.49017
0,100,1621.806677
0,41,1623.596417
0,27,1624.76467
0,25,1625.829499
0,25,1626.895638
0,16,1627.575025
0,32,1628.964038
0,20,1629.865191
0,100,1634.219844
0,34,1635.678204
-3,20,1636.546889
0,100,1641.045612
0,100,1645.494686
0,20,1646.558012
0,26,1647.769892
0,21,1648.66902
-1,20,1649.577694
0,100,1653.971844
-1,19,1654.80967
-2,31,1656.170696
0,23,1657.191033
0,17,1657.956155
0,47,1660.04095
0,22,1661.021667
0,33,1662.515967
0,20,1663.420071
0,19,1664.276713
0,21,1665.192835
0,28,1666.404533
-2,23,1667.41178
0,100,1671.916455
0,42,1673.747974
0,19,1674.582237
0,22,1675.559099
0,14,1676.185796
-3,23,1677.278635
0,41,1679.19993
0,36,1680.764115
-1,37,1682.360333
0,24,1683.380467
0,15,1684.033863
0,100,1688.300716
0,19,1689.133284
-1,22,1690.080987
0,22,1691.028294
-3,20,1691.890968
0,14,1692.501231
0,21,1693.411231
0,100,1697.74454
0,35,1699.282422
0,21,1700.199732
-3,32,1701.628967
0,28,1702.855465
0,25,1703.961301
0,19,1704.793327
0,100,1709.212411
0,18,1710.001126
-2,29,1711.284206
0,44,1713.198391
0,15,1713.852962
0,100,1718.206194
-2,20,1719.082585
0,13,1719.672963
0,21,1720.605746
0,33,1722.069661
0,20,1722.965263
-2,88,1726.765949
0,29,1728.020056
0,21,1728.933939
0,21,1729.849873
0,30,1731.143987
0,46,1733.173827
0,29,1734.431447
0,33,1735.867843
0,29,1737.129808
0,16,1737.825529
0,23,1738.834272
-1,20,1739.700468
0,17,1740.432787
0,42,1742.24328
0,17,1742.975482
0,22,1743.936094
0,23,1744.939443
0,15,1745.583744
0,30,1746.869662
0,22,1747.824293
0,100,1752.304586
0,100,1756.800218
0,20,1757.700916
0,24,1758.79335
0,14,1759.431903
0,76,1762.780639
0,100,1768.430224
-1,17,1769.200856
0,24,1770.306049
0,100,1778.087775
0,17,1778.816016
0,36,1780.436016
-2,19,1781.270028
0,30,1782.685218
0,23,1783.74465
0,13,1784.432532
0,39,1786.166444
0,16,1786.835977
0,20,1787.733623
0,15,1788.4419
0,21,1789.395374
0,21,1790.301972
0,15,1790.952806
0,100,1795.37825
0,17,1796.125949
0,20,1797.020776
0,24,1798.088156
0,22,1799.070609
0,18,1799.91642
0,27,1801.099904
0,35,1802.629191
0,13,1803.190342
0,25,1804.293417
0,33,1805.768894
0,45,1807.757571
0,30,1809.083
0,44,1811.046813
-3,20,1811.916232
0,29,1813.184763
0,19,1814.010697
-3,36,1815.575142
0,16,1816.280495
0,32,1817.694474
-3,24,1818.756503
0,29,1820.057041
0,22,1821.034226
0,13,1821.609394
0,100,1825.967385
0,32,1827.530133
0,57,1830.049856
0,17,1830.772036
0,25,1831.919145
0,100,1836.305992
0,42,1838.146947
0,55,1840.624448
0,26,1841.744288
0,100,1846.169727
0,29,1847.428928
0,27,1848.57891
0,22,1849.545045
0,100,1853.85616
0,12,1854.36692
0,26,1855.480082
0,25,1856.567535
0,20,1857.458328
0,36,1859.091142
0,24,1860.170706
0,44,1862.095677
0,31,1863.486156
0,25,1864.610918
0,13,1865.201912
0,39,1866.996682
0,26,1868.174531
0,12,1868.71664
0,23,1869.757643
0,14,1870.386764
0,100,1874.834738
0,27,1876.021334
-4,25,1877.125094
0,14,1877.761953
0,40,1879.542865
0,30,1880.858412
0,21,1881.797894
0,19,1882.622829
0,28,1883.813915
0,26,1884.936779
0,36,1886.512776
0,38,1888.275358
0,13,1888.845395
0,24,1889.875644
0,28,1891.095308
0,40,1892.818158
0,22,1893.7816
-2,19,1894.643155
0,15,1895.306899
0,22,1896.302263
0,32,1897.738561
0,29,1899.040196
0,15,1899.713902
-1,22,1900.684044
0,32,1902.052747
0,37,1903.621222
0,23,1904.635366
0,27,1905.799104
-1,18,1906.592528
0,20,1907.467709
0,22,1908.428759
0,38,1910.072052
0,23,1911.069745
0,14,1911.694928
0,39,1913.442845
0,20,1914.308745
0,16,1914.989651
0,23,1915.971229
0,22,1916.906549
0,41,1918.687461
0,22,1919.66542
0,17,1920.428577
0,43,1922.298207
0,53,1924.598768
0,21,1925.499741
0,29,1926.819652
0,17,1927.573308
0,20,1928.480401
0,21,1929.4146
0,18,1930.227216
0,28,1931.466258
0,30,1932.78331
0,18,1933.564328
0,25,1934.651617
0,38,1936.3008
-1,21,1937.201808
0,23,1938.223223
0,19,1939.041048
0,13,1939.618798
0,35,1941.132919
0,22,1942.08338
0,13,1942.644626
-1,24,1943.697023
0,18,1944.528857
0,20,1945.443103
0,17,1946.201821
0,24,1947.3074
0,19,1948.273753
0,22,1949.25233
0,19,1950.093476
0,23,1951.092834
0,22,1952.08348
0,22,1953.054057
0,20,1953.94415
0,30,1955.274646
0,100,1959.694327
0,16,1960.43504
0,100,1964.789766
0,39,1966.457835
0,15,1967.113255
0,23,1968.124433
0,25,1969.211016
0,26,1970.348048
0,21,1971.250852
0,35,1972.763042
0,37,1974.345405
0,16,1975.05071
0,34,1976.518615
0,33,1978.007646
0,100,1982.444623
0,100,1986.786379
0,17,1987.513399
0,35,1989.052295
0,37,1990.733576
0,26,1991.915327
0,22,1992.916904
0,26,1994.084399
0,25,1995.207891
0,18,1996.042598
0,12,1996.606991
0,100,2000.976256
0,22,2001.915617
0,15,2002.572505
0,22,2003.554876
0,19,2004.390473
0,100,2008.999517
0,21,2009.932806
0,16,2010.648746
0,26,2011.83017
-11,44,2013.810229
0,44,2015.770871
0,17,2016.516444
0,38,2018.196557
-4,25,2019.319076
0,100,2023.852849
0,25,2024.986644
0,14,2025.617444
0,12,2026.187505
-6,57,2028.839528
-3,23,2029.926248
0,30,2031.275824
0,15,2031.967442
0,34,2033.493272
0,18,2034.285051
0,18,2035.089513
0,23,2036.114012
0,16,2036.852423
0,26,2038.020894
0,50,2040.224197
0,19,2041.114575
0,14,2041.805256
0,22,2042.814276
0,40,2044.599408
0,38,2047.421666
0,24,2048.572762
0,13,2049.176652
0,23,2050.258392
0,21,2051.228616
0,20,2052.196229
0,24,2053.299161
0,14,2053.941471
0,19,2054.803081
0,22,2055.790011
0,22,2056.803621
0,26,2057.954232
0,45,2059.935639
0,28,2061.313213
0,25,2062.429803
0,22,2063.406264
0,20,2064.31407
-1,29,2065.632195
0,100,2070.347051
0,25,2071.487066
0,17,2072.27322
0,20,2073.164505
0,100,2077.582956
0,24,2078.66788
0,23,2079.724934
0,27,2080.949679
0,29,2082.262114
0,38,2083.972626
-6,27,2085.257018
-1,25,2086.351846
-27,100,2090.691301
0,16,2091.420444
0,14,2092.030462
-2,29,2093.283403
0,20,2094.154508
0,36,2095.701686
0,22,2096.674614
0,19,2097.502199
0,20,2098.373282
-2,17,2099.120157
0,14,2099.729054
0,18,2100.530218
0,24,2101.564469
-2,21,2102.482875
0,34,2103.954363
0,25,2105.034241
0,16,2105.71782
0,17,2106.447807
0,28,2107.683883
0,40,2109.44243
0,27,2110.61148
0,25,2111.705903
0,14,2112.329481
0,16,2113.037705
0,100,2117.396855
0,21,2118.308351
0,20,2119.182003
0,24,2120.229338
0,24,2121.268595
0,31,2122.594485
0,41,2124.339031
0,16,2125.031137
0,14,2125.626189
0,53,2127.929055
0,23,2128.989264
0,14,2129.6258
0,21,2130.559134
0,37,2132.158829
0,23,2133.14934
0,36,2134.676434
0,22,2135.62413
0,26,2136.72587
0,18,2137.512774
0,43,2139.391259
0,20,2140.27651
0,30,2141.618683
0,23,2142.610691
0,15,2143.245163
-1,18,2144.029802
0,15,2144.682549
0,100,2149.158145
0,44,2151.050817
0,21,2151.958456
0,36,2153.505505
0,27,2154.647704
0,16,2155.351179
0,20,2156.231226
0,22,2157.180653
0,44,2159.099337
0,22,2160.066474
-1,30,2161.383294
0,47,2163.434208
0,100,2167.698211
0,17,2168.423479
-4,17,2169.143524
0,17,2169.88442
0,19,2170.711699
0,29,2171.982997
0,17,2172.729435
0,22,2173.712551
0,25,2174.811409
0,19,2175.634135
0,25,2176.724112
-1,20,2177.590579
0,26,2178.771061
0,16,2179.490573
0,43,2181.340187
0,16,2182.0196
0,35,2183.50956
0,19,2184.332319
0,26,2185.450654
0,22,2186.413513
0,39,2188.151357
0,36,2189.741262
0,21,2190.655914
0,19,2191.480356
0,22,2192.43643
0,23,2193.416806
0,37,2195.046928
0,16,2195.730348
0,25,2196.818696
0,17,2197.560049
0,40,2199.268315
-4,18,2200.060334
0,43,2201.906976
0,32,2203.287549
0,25,2204.362922
0,22,2205.314873
0,33,2206.760896
0,17,2207.513149
0,19,2208.334674
0,35,2209.897599
0,26,2211.039028
0,25,2212.113921
0,100,2216.419946
0,24,2217.455971
0,19,2218.270818
0,27,2219.469584
0,100,2223.841873
0,40,2225.584622
0,34,2227.08367
0,30,2228.384095
0,22,2229.327032
0,15,2230.001005
0,24,2231.082821
0,100,2235.514231
0,18,2236.291374
0,21,2237.200721
0,19,2238.023028
0,22,2238.991335
0,19,2239.807271
0,23,2240.844548
0,100,2245.201705
0,25,2246.276371
0,50,2248.470577
0,39,2250.249672
0,24,2251.273846
0,42,2253.050884
0,24,2254.075682
0,25,2255.175207
0,24,2256.220299
0,28,2257.439877
0,14,2258.049496
0,20,2258.950597
0,44,2260.886482
0,23,2261.878175
0,14,2262.490952
0,26,2263.622739
0,14,2264.242538
0,44,2266.167743
0,29,2267.450499
0,19,2268.270708
0,17,2269.030111
0,41,2270.851927
0,22,2271.812075
0,27,2273.036025
0,38,2274.679665
0,35,2276.191202
-3,19,2277.049808
0,16,2277.747993
0,26,2278.900227
0,22,2279.843114
-2,18,2280.639084
0,18,2281.432087
0,18,2282.225233
0,17,2282.978245
0,20,2283.835476
0,12,2284.361058
0,16,2285.04992
0,25,2286.123454
0,24,2287.152299
0,24,2288.18327
0,25,2289.265696
0,22,2290.225785
0,24,2291.258729
0,28,2292.46283
0,23,2293.455201
-2,20,2294.331521
0,14,2294.938417
-2,26,2296.085525
0,18,2296.874583
0,23,2297.889005
0,13,2298.450155
0,40,2300.201109
0,22,2301.158001
0,30,2302.48205
0,26,2303.664921
0,40,2305.419151
0,23,2306.430097
0,46,2308.496969
0,17,2309.33776
0,14,2309.973992
-1,26,2311.130772
0,48,2313.264233
0,25,2314.379441
0,13,2314.95204
0,21,2315.856745
