#{"t_start": 1768967348.2015834, "env_id": "parking-basic-v0"}
r,l,t
-45.765584,100,793.651523
-82.239847,100,796.438406
-30.998632,100,799.326794
-41.312354,100,802.312304
-53.375539,100,805.282364
-37.625145,100,808.403242
-59.782436,100,811.470082
-75.143456,100,815.115836
-80.118009,100,818.239883
-53.187015,100,821.150187
-83.699797,100,824.115512
-22.904597,100,827.072379
-89.364034,100,829.953569
-55.459734,100,832.896471
-71.896697,100,835.77547
-37.127409,100,838.741055
-40.006215,100,841.851636
-83.553833,100,844.887864
-53.317419,100,847.836171
-48.549685,100,852.187803
-67.841245,100,855.155231
-48.959894,100,858.225527
-38.324427,100,861.124644
-31.35805,100,864.090231
-52.864076,100,867.39878
-36.405525,100,870.442305
-39.913778,100,873.409795
-39.427502,100,876.447482
-38.366601,100,879.369797
-94.772584,100,882.253184
-42.575274,100,884.968672
-36.053357,100,887.824826
-52.225116,100,890.62286
-44.851849,100,893.648184
-43.477575,100,896.57206
-71.351537,100,899.584385
-33.235031,100,902.62919
-32.689146,100,905.580433
-43.884455,100,908.48648
-56.558409,100,911.359968
-58.112008,100,914.29733
-54.131521,100,917.278364
-40.949646,100,920.268674
-79.974224,100,923.165918
-66.145983,100,926.005946
-55.982647,100,929.154072
-51.11976,100,932.080313
-70.104694,100,935.13991
-12.000805,28,935.966202
-70.418471,100,938.928752
-51.654243,100,941.845216
-61.474146,100,944.834613
-59.930739,100,947.80681
-63.057127,100,950.701993
-61.902161,100,953.844523
-40.902746,100,956.952967
-49.211644,100,959.993706
-60.026961,100,963.094064
-91.144908,100,965.937934
-84.469451,100,968.87856
-49.138931,100,971.804621
-87.715978,100,974.726264
-48.710307,100,977.677063
-51.088397,100,981.439288
-49.25804,100,984.492309
-62.063862,100,987.757431
-51.452437,100,990.719634
-34.136739,100,993.713635
-48.561126,100,996.699283
-43.597535,100,1003.96431
-40.81496,100,1007.265662
-45.829487,100,1010.60143
-46.692869,100,1013.52618
-36.040384,100,1016.398143
-45.864968,100,1019.335422
-49.688056,100,1023.130247
-43.133046,100,1026.076847
-74.539369,100,1029.0149
-53.339741,100,1031.963399
-58.4942,100,1034.975878
-74.245608,100,1037.926698
-43.088898,100,1040.634984
-29.052669,59,1042.332771
-42.602232,100,1045.243733
-60.076249,100,1048.309002
-62.570573,100,1051.573385
-63.938843,100,1054.559571
-65.62713,100,1057.354309
-43.225862,100,1060.246662
-44.205461,100,1063.2075
-35.020894,100,1066.269598
-33.282794,100,1069.2251
-46.84975,100,1072.222566
-52.563889,100,1075.206294
-41.105223,100,1078.112514
-78.241768,100,1080.992036
-68.274562,100,1084.128595
-54.526553,100,1087.067378
-45.825344,100,1090.188899
-41.245729,100,1093.426522
-44.362165,100,1096.376757
-48.364275,100,1099.226695
-64.144894,100,1102.172948
-62.596649,100,1105.070188
-52.447167,100,1108.07261
-45.69929,100,1111.202414
-43.813549,100,1114.288539
-68.657598,100,1117.223014
-44.330547,100,1120.150914
-54.051921,100,1123.084023
-60.84307,100,1126.115953
-64.116534,100,1129.034937
-40.983899,100,1131.961144
-48.958064,100,1134.914015
-43.891379,100,1137.84163
-47.002092,100,1140.781953
-58.709738,100,1143.652939
-63.686793,100,1146.681255
-46.144265,100,1150.172553
-47.306476,100,1152.978113
-50.815119,100,1155.91735
-37.26021,100,1159.141588
-35.14864,100,1162.158022
