#{"t_start": 1768967379.8534307, "env_id": "parking-basic-v0"}
r,l,t
-54.731292,100,669.402647
-58.538903,100,672.874563
-57.417554,100,675.706576
-66.865709,100,678.421788
-57.27224,100,681.327331
-65.927696,100,684.373505
-42.521856,100,687.488534
-55.375796,100,690.44312
-74.406007,100,693.372266
-78.368738,100,696.283616
-90.086685,100,699.219105
-64.863458,100,702.1888
-39.895861,100,705.139982
-49.356371,100,708.067759
-42.991399,100,711.07469
-52.599477,100,714.146089
-57.278033,100,717.489328
-41.696911,100,720.649788
-71.263711,100,723.667054
-37.448447,100,726.462168
-36.316446,100,729.287235
-54.821954,100,732.101558
-86.525705,100,734.992685
-43.871892,100,737.949623
-69.470835,100,740.932235
-42.328517,100,745.484109
-51.611121,100,748.613081
-50.917911,100,751.48511
-32.921935,100,754.497293
-41.410157,100,757.403013
-52.677653,100,760.621012
-42.029544,100,763.520741
-65.342723,100,766.31565
-38.828033,100,769.330482
-38.016399,100,772.281326
-65.696256,100,775.358659
-74.685602,100,778.414274
-25.394533,100,781.512226
-41.733598,100,785.136341
-45.60531,100,788.182164
-63.869122,100,791.129558
-80.895909,100,794.100273
-51.966957,100,797.014232
-31.747148,100,799.872104
-50.913558,100,802.84517
-46.812459,100,805.694211
-72.637883,100,808.819786
-63.844496,100,811.849479
-88.77572,100,814.902895
-50.316603,100,817.700499
-42.52288,100,822.15994
-45.106171,100,825.197074
-31.279912,100,828.164169
-38.979693,100,831.080395
-41.17105,100,834.114155
-52.384132,100,837.388117
-41.471798,100,840.375969
-72.544535,100,843.426491
-82.872631,100,846.379127
-50.052963,100,849.311394
-39.624631,100,852.099494
-103.007753,100,854.86702
-96.950956,100,857.738586
-60.899228,100,860.516883
-58.906909,100,863.587723
-37.572487,100,866.564617
-47.963069,100,869.566892
-33.313309,100,872.64624
-29.913057,100,875.496429
-38.348347,100,878.375786
-33.201039,100,881.300606
-39.431482,100,884.273547
-47.936,100,887.258444
-37.846968,100,890.175303
-56.502799,100,893.062729
-56.770357,100,896.205698
-41.730865,100,899.088019
-55.832923,100,902.136493
-79.957567,100,905.128267
-56.916842,100,908.006033
-47.521817,100,910.990079
-50.162559,100,913.972983
-37.107782,100,916.965096
-35.577645,100,919.818617
-36.911994,100,923.090157
-31.673322,100,926.139523
-39.121836,100,929.194822
-31.424244,100,932.26621
-40.134215,100,935.054988
-51.776981,100,938.018118
-86.693518,100,940.962784
-75.219036,100,943.872941
-89.890051,100,947.678178
-43.82833,100,950.637935
-29.235049,100,953.71073
-47.402121,100,956.997882
-39.928726,100,959.840547
-41.770296,100,962.905711
-59.975702,100,965.887001
-34.460022,100,973.229903
-40.959758,100,976.812236
-36.752752,100,979.742085
-24.95108,100,982.704765
-38.053466,100,985.492753
-68.633771,100,989.298867
-57.342342,100,992.291377
-106.767095,100,995.237923
-70.220376,100,998.170875
-50.515018,100,1001.127829
-62.706124,100,1004.123451
-71.994594,100,1007.034323
-88.808784,100,1009.745632
-58.937824,100,1012.692088
-45.786104,100,1015.619891
-49.600299,100,1019.016551
-53.106932,100,1021.939064
-41.774987,100,1024.814226
-40.268966,100,1027.661892
-35.382837,100,1030.610777
-31.270738,100,1033.58808
-56.600647,100,1036.632123
-34.085914,100,1039.62381
-38.440872,100,1042.642335
-42.189679,100,1045.565997
-43.28991,100,1048.429455
-52.586502,100,1051.406628
-49.392256,100,1054.508901
-35.448763,100,1057.530687
-41.893669,100,1060.806276
-36.450035,100,1063.772296
-43.245773,100,1066.625283
-26.48115,100,1069.579209
-61.010707,100,1072.487699
-43.955747,100,1075.467193
-63.426661,100,1078.603355
-44.854464,100,1081.665381
-52.132937,100,1084.706961
-55.789388,100,1087.559935
-63.543617,100,1090.495166
-69.868351,100,1093.53895
-40.657033,100,1096.449264
-35.344029,100,1099.437809
-66.936115,100,1102.325942
-39.010185,100,1105.259551
-44.199094,100,1108.219974
-52.291456,100,1111.080908
-42.494927,100,1114.030998
-44.594544,100,1117.653082
-46.399576,100,1120.443512
-37.549442,100,1123.318641
-63.310073,100,1126.44513
-39.896986,100,1129.586686
-53.662108,100,1132.405655
-56.349914,100,1135.211051
-80.241238,100,1138.099249
-73.929545,100,1142.126971
-73.509013,100,1145.202729
-37.301472,100,1148.10197
-50.182497,100,1150.982411
-55.816854,100,1153.818597
-44.731164,100,1156.772698
-42.142402,100,1159.71263
-64.530142,100,1162.778715
-67.354682,100,1165.704981
-39.350123,100,1168.658082
-41.900197,100,1171.736121
-65.066283,100,1174.836003
-46.056723,100,1177.70983
-47.166193,100,1180.71687
-43.273933,100,1183.681762
-47.423462,100,1188.032185
-64.592508,100,1191.091605
-36.431037,100,1194.030678
-32.294,100,1196.968904
-33.685601,100,1203.756322
-32.770511,100,1207.697755
-52.962448,100,1210.621138
-40.130319,100,1213.433417
-34.116794,100,1216.457959
-29.537117,100,1219.491202
-31.518568,100,1222.489049
-35.756546,100,1225.476739
-36.887901,100,1228.427379
-34.657024,100,1231.34997
-47.779911,100,1234.382595
-44.497126,100,1237.34902
-41.410479,100,1240.283297
-38.227036,100,1243.133136
-30.402451,100,1247.236806
-40.872201,100,1250.182973
-58.169952,100,1253.169865
-18.577579,100,1256.265197
-37.185925,100,1269.74217
-74.641825,100,1272.738255
-32.023761,100,1276.009926
-36.167994,100,1278.836582
-51.105747,100,1281.783724
-45.736532,100,1284.899814
-46.786932,100,1287.917344
-42.831546,100,1290.878424
-40.603624,100,1293.722281
-30.655602,100,1296.665193
-32.194512,100,1299.588128
-39.250505,100,1302.518143
-49.526341,100,1305.43598
-28.977754,100,1308.367785
-38.252036,100,1311.303959
-62.569084,100,1318.240464
-59.764223,100,1323.879991
-46.567639,100,1327.021429
-69.708587,100,1329.979752
-68.701047,100,1332.794269
-54.552872,100,1335.680644
-55.58318,100,1338.513014
-78.271691,100,1341.421817
-43.995089,100,1347.181204
-62.889094,100,1350.160059
-44.813775,100,1353.070895
-67.425419,100,1355.988522
-56.10619,100,1359.066455
-63.195422,100,1362.383663
-57.593796,100,1365.403104
-45.403838,100,1368.731199
-45.250758,100,1371.601235
-47.190461,100,1374.585089
-43.128387,100,1377.475262
-33.617091,100,1380.811762
-41.662535,100,1389.875809
-38.382858,100,1392.879142
-41.780454,100,1395.820269
-55.516504,100,1404.801413
-60.90786,100,1407.834724
-59.798661,100,1410.634981
-44.595527,100,1429.138598
-64.116748,100,1432.050666
-51.389535,100,1434.906494
-48.00791,100,1438.353915
-80.867159,100,1441.199023
-45.205293,100,1444.108736
-44.845553,100,1447.045189
-63.773448,100,1450.551557
-49.315172,100,1453.495489
-30.6934,100,1456.47116
-70.39567,100,1459.426413
-63.26205,100,1464.650995
-49.819082,100,1467.52712
-33.013804,100,1470.427665
-50.150702,100,1473.346749
-38.685195,100,1476.137592
-51.730753,100,1478.896738
-63.861738,100,1481.797086
-50.747333,100,1484.697309
-62.630439,100,1487.588416
-68.919001,100,1490.45639
-55.263326,100,1493.418961
-81.972216,100,1500.11854
-43.126149,100,1503.24691
-58.836181,100,1508.090027
-35.171811,100,1515.321188
-49.479155,100,1518.292713
-60.310054,100,1521.246034
-52.457625,100,1524.140682
-51.266345,100,1527.537707
-63.524423,100,1530.447023
-66.930379,100,1533.405892
-73.103229,100,1538.210655
-70.909343,100,1541.372286
-70.359792,100,1544.192276
-80.140762,100,1547.791905
-53.228234,100,1550.695338
-49.724945,100,1553.523463
-66.574096,100,1556.276525
-64.450686,100,1565.148913
-63.55799,100,1568.877029
-71.550074,100,1571.934742
-36.794722,100,1576.460608
-78.436856,100,1579.244759
-67.716536,100,1582.177658
-43.945001,100,1586.324309
-45.530992,100,1589.378906
-79.809596,100,1592.336425
-39.722989,100,1595.270647
-35.35141,100,1598.129905
-50.394405,100,1601.01526
-71.601926,100,1603.908151
-72.449372,100,1606.95223
-26.831626,100,1609.870453
-52.443608,100,1612.819283
-38.955001,100,1615.741093
-69.647489,100,1618.517755
-47.752827,100,1621.585217
-76.697216,100,1624.839068
-47.03394,100,1627.88321
-47.786665,100,1631.346871
-42.461013,100,1634.462238
-33.938647,100,1637.237535
-73.355342,100,1640.083321
-56.913711,100,1643.121195
-75.174376,100,1649.600745
-103.941682,100,1652.536624
-37.680725,100,1655.462802
-37.832424,100,1658.426468
-38.930792,100,1664.777878
-36.581293,100,1668.199791
-36.864046,100,1671.014878
-47.56122,100,1682.28608
-42.417106,100,1685.634286
-38.834916,100,1688.61128
-44.484661,100,1691.494792
-34.53529,100,1694.571249
-25.687349,100,1697.580643
-49.779036,100,1701.182424
-81.37709,100,1705.746076
-110.330422,100,1709.504155
-50.412472,100,1712.465173
-52.118755,100,1716.064748
-119.714725,100,1721.565165
-119.641548,100,1725.486247
-46.890791,100,1728.348212
-41.639063,100,1731.216177
-53.233351,100,1734.275403
-42.819554,100,1737.232501
-122.022487,100,1740.276798
-115.324692,100,1743.282016
-33.653861,100,1746.47439
-46.510751,100,1749.512948
-40.455576,100,1752.426554
-51.894707,100,1755.366757
-92.278787,100,1758.258981
-37.815363,100,1761.157573
-98.196904,100,1764.114941
-104.301025,100,1767.08814
-79.730123,100,1770.039644
-31.410527,100,1773.016919
-33.860327,100,1775.93314
-63.717763,100,1778.822141
-64.580668,100,1782.644628
-74.611955,100,1785.608967
-115.287481,100,1788.524078
-71.280166,100,1791.526202
-97.236054,100,1794.383955
-89.327886,100,1797.305893
-65.731633,100,1800.194429
-73.820025,100,1803.257033
-43.604263,100,1806.237187
-81.088874,100,1809.171443
-60.184626,100,1812.076711
-85.523658,100,1815.007374
-83.093987,100,1818.005508
-94.017563,100,1820.955942
-66.436066,100,1823.931987
-107.234382,100,1826.81605
-109.166394,100,1829.617685
-109.725581,100,1832.491013
-77.81817,100,1835.378548
-70.264109,100,1838.192568
-87.673082,100,1840.995793
-85.829361,100,1843.687028
-78.336601,100,1846.603418
-60.21899,100,1849.613916
-60.826561,100,1852.544901
-81.020755,100,1855.469131
-73.492631,100,1858.378671
-67.734792,100,1861.444125
-45.56853,100,1864.534565
-51.086909,100,1867.728617
-39.704274,100,1870.617464
-46.655164,100,1873.525876
-52.161557,100,1876.479258
-40.387769,100,1879.518496
-84.229229,100,1883.330049
-78.513646,100,1889.505168
-94.067953,100,1892.371038
-54.394568,100,1895.217278
-59.417712,100,1898.139875
-57.135505,100,1901.129534
-67.043342,100,1904.115868
-38.646299,100,1907.031647
-40.642082,100,1909.948318
-37.92731,100,1912.85777
-84.437562,100,1916.125113
-72.313338,100,1919.181572
-53.453464,100,1922.174007
-86.370521,100,1925.129409
-53.564861,100,1928.298245
-50.625114,100,1931.066273
-46.946949,100,1933.936449
-51.220709,100,1936.846236
-58.788647,100,1939.710243
-71.631921,100,1942.686372
-33.643804,100,1945.699036
-66.0902,100,1948.800241
-37.739981,100,1951.655667
-56.991138,100,1954.577831
-56.605204,100,1957.487678
-42.143074,100,1960.661493
-37.109207,100,1963.682088
-55.453909,100,1966.539121
-41.977465,100,1969.512887
-52.462509,100,1972.434242
-42.978141,100,1975.285495
-93.483528,100,1978.283109
-42.275192,100,1981.422379
-56.300781,100,1984.416027
-79.997337,100,1987.504311
-47.45678,100,1991.402553
-66.243235,100,1994.463076
-59.585337,100,1997.44065
-53.370457,100,2000.403063
-69.101225,100,2003.44289
-49.798501,100,2006.270297
-61.769653,100,2009.22339
-60.810076,100,2012.275291
-42.209946,100,2015.448792
-86.613863,100,2018.482088
-39.829745,100,2021.479051
-50.436329,100,2024.554224
-55.144403,100,2027.388561
-82.561175,100,2030.104697
-39.698809,100,2032.986361
-79.70612,100,2036.80538
-42.355876,100,2039.809686
-31.739631,100,2042.81181
-47.242509,100,2045.726634
-68.393218,100,2048.956303
-46.481791,100,2051.879962
-65.822167,100,2054.71598
-54.474938,100,2057.780035
-77.512234,100,2060.753047
-46.234726,100,2063.820137
-43.28792,100,2066.833691
-64.904398,100,2069.725543
-49.220009,100,2072.434328
-53.061368,100,2075.241229
-54.646654,100,2078.128584
-64.237513,100,2081.027356
-85.92987,100,2083.905777
-49.063174,100,2086.856541
-62.683617,100,2089.838226
-47.827888,100,2092.97398
-93.085923,100,2095.994376
-37.40944,100,2099.003762
-94.245493,100,2102.083157
-39.520541,100,2105.0288
-72.420261,100,2108.041983
-36.034337,100,2111.13435
-87.284738,100,2114.103224
-50.19908,100,2116.87371
-115.847445,100,2119.725917
-59.19708,100,2122.706927
-111.599022,100,2125.703438
-38.190148,100,2128.647615
-80.675174,100,2131.575622
-41.360457,100,2134.577815
-47.227424,100,2137.364432
-86.427718,100,2140.263849
-56.136403,100,2143.123556
-102.003285,100,2146.077343
-49.194399,100,2149.062019
-78.361238,100,2151.904027
-53.49709,100,2154.983226
-14.959922,41,2156.120576
-49.414817,100,2159.049407
-46.933268,100,2161.987117
-49.834831,100,2164.888308
-53.905351,100,2167.880066
-32.145307,100,2172.815186
-47.683323,100,2175.830688
-49.356625,100,2178.861475
-48.97226,100,2181.948172
-48.490889,100,2186.552972
-54.328769,100,2189.439622
-52.520176,100,2192.410212
-45.017682,100,2198.025306
-36.720881,100,2200.946507
-56.231941,100,2203.830842
-49.23989,100,2206.858162
-59.975467,100,2209.578784
-61.817078,100,2212.314404
-54.90798,100,2215.224259
-64.457605,100,2218.167315
-55.316458,100,2221.217457
-52.754437,100,2224.230369
-43.751337,100,2227.199069
-65.80351,100,2230.475556
-45.260165,100,2236.829123
-78.062107,100,2240.195587
-51.328227,100,2243.934448
-50.966964,100,2247.04477
-42.800752,100,2250.027528
-58.885524,100,2252.996729
-49.867254,100,2255.866205
-30.954555,100,2258.832647
-33.868251,100,2261.991824
-42.622135,100,2265.354023
-49.83656,100,2268.439907
-32.742005,100,2271.369795
-36.774489,100,2274.359645
-40.450897,100,2277.238091
-53.489627,100,2280.170727
-40.834546,100,2283.149446
-48.913114,100,2286.106911
-45.511537,100,2289.016735
-38.098011,100,2292.191176
-52.964245,100,2295.06848
-40.482564,100,2297.95972
-54.970423,100,2300.837061
-38.831544,100,2303.838918
-52.084369,100,2306.8214
-45.376806,100,2309.801325
-55.276148,100,2312.840453
-60.299046,100,2315.788947
-56.33652,100,2318.673913
-51.779395,100,2321.624593
-45.124813,100,2324.568844
-81.297439,100,2327.571434
-38.652058,100,2330.472037
-35.003442,100,2333.222849
-55.79324,100,2336.155832
-55.243417,100,2338.961372
-61.880566,100,2341.718101
-40.86663,100,2344.504941
-51.056311,100,2347.589669
-49.294722,100,2350.811057
-46.729479,100,2354.874248
-45.165943,100,2358.735033
-58.362424,100,2361.750628
-52.50704,100,2364.690713
-37.108139,100,2368.017935
-44.926098,100,2370.777328
-32.904635,100,2374.649732
-50.154758,100,2377.581918
-38.94745,100,2380.609329
-47.52027,100,2383.561064
-43.218899,100,2386.483502
-45.318703,100,2389.44529
-32.852077,100,2392.343928
-37.864814,100,2395.368096
-34.47801,100,2398.390676
-46.435197,100,2401.407945
-30.866147,100,2404.486578
-61.040372,100,2407.498132
-58.718312,100,2410.439959
-45.10138,100,2413.59851
-54.108741,100,2416.579625
-51.006813,100,2419.612188
-39.792767,100,2422.630719
-45.581529,100,2425.513954
-31.18205,100,2428.3544
-34.245256,100,2431.292946
-42.397921,100,2434.103281
-41.299696,100,2437.129433
-33.542155,100,2440.163646
-32.274026,100,2443.244897
-45.131117,100,2446.159213
-40.086572,100,2449.821812
-35.529997,100,2455.980697
-24.16126,100,2458.747272
-25.96812,100,2461.746536
-44.705862,100,2464.584551
-44.031295,100,2467.318889
-37.872318,100,2470.060544
-33.577797,100,2473.071145
-31.404439,100,2476.093698
-35.413154,100,2479.029751
-41.262678,100,2482.131454
-32.666696,100,2485.192892
-35.612806,100,2488.230587
-46.879134,100,2491.149192
-36.678488,100,2494.071054
-43.529256,100,2496.975106
-35.396766,100,2499.866916
-45.613362,100,2502.886937
-37.23815,100,2505.803476
-35.240902,100,2508.775749
-38.744421,100,2511.641682
-43.070509,100,2514.530363
-65.909606,100,2517.417332
-58.767496,100,2520.226405
-52.348746,100,2523.210227
-44.686264,100,2526.059574
-43.744979,100,2528.995489
-49.367312,100,2531.918108
-42.44563,100,2535.13186
-58.806469,100,2537.979729
-69.431492,100,2540.930405
-69.973205,100,2543.94776
-46.779544,100,2547.048647
-88.415143,100,2550.077183
-105.804461,100,2552.962001
-113.702514,100,2556.009488
-102.762865,100,2558.963183
-67.923483,100,2562.212375
-78.460956,100,2565.059156
-103.303577,100,2567.984713
-94.83967,100,2570.816849
-89.077635,100,2573.775861
-91.434811,100,2577.656833
-65.330545,100,2580.730341
-61.04304,100,2583.724697
-64.430526,100,2586.660446
-66.078598,100,2591.284836
-36.645464,100,2594.522422
-12.47831,34,2596.721381
-72.96433,100,2610.227331
-58.399177,100,2613.380726
-73.578664,100,2616.307941
-35.445314,100,2619.200592
-34.766724,100,2624.615898
-67.041677,100,2627.563978
-66.652408,100,2630.977625
-55.21091,100,2633.933791
-66.544923,100,2637.418565
-52.361836,100,2641.815032
-44.867351,100,2645.539995
-74.207958,100,2650.409733
-35.942606,100,2660.455595
-43.793804,100,2664.514697
-46.542321,100,2667.525512
-34.578631,100,2670.543629
-88.041153,100,2683.630443
-90.757121,100,2690.570374
-97.904506,100,2693.508032
-81.309544,100,2696.285122
-53.921008,100,2699.143929
-33.408393,100,2702.055041
-49.507325,100,2705.093277
-70.73665,100,2708.137542
-49.39605,100,2711.221145
-38.269766,100,2721.746194
-40.869675,100,2725.148108
-45.726965,100,2728.140427
-34.026038,100,2731.758567
-43.643518,100,2737.763628
-55.76893,100,2740.797105
-43.65194,100,2743.916754
-67.629233,100,2755.248559
-29.520855,100,2758.156765
-34.59729,100,2761.038278
-51.149805,100,2763.906348
-29.379313,100,2767.483006
-39.652834,100,2770.409467
-37.090524,100,2773.390276
-7.59209,26,2774.197562
-48.846295,100,2780.72231
-46.366815,100,2792.431652
-57.161266,100,2796.687816
-41.173391,100,2802.243798
-44.021089,100,2805.160277
-48.69237,100,2808.168454
-52.623424,100,2811.054931
-44.691507,100,2814.074904
-32.254059,100,2816.991186
-34.098347,100,2820.796658
-41.662148,100,2823.81697
-65.026393,100,2826.830715
-53.270725,100,2829.714609
-46.58151,100,2832.745818
-48.460355,100,2837.060593
-46.845822,100,2840.721143
-39.3472,100,2843.799078
-55.08069,100,2846.912491
-62.382695,100,2849.948208
-55.40849,100,2853.419732
-46.665591,100,2856.297851
-34.980649,100,2859.253567
-38.882729,100,2865.034244
-41.761741,100,2867.896975
-46.568257,100,2870.785061
-43.69147,100,2873.81309
-51.003788,100,2878.168845
-66.079635,100,2881.847166
-56.131107,100,2884.855878
-45.85391,100,2887.882993
-31.213584,77,2890.139225
-39.13392,100,2893.061784
-52.633591,100,2895.866399
-39.247992,100,2899.678271
-38.769891,100,2904.581236
-30.882156,100,2908.451464
-54.792777,100,2911.455244
-46.80738,100,2914.450953
-41.532718,100,2917.440765
-44.095954,100,2920.380807
-53.000693,100,2923.342891
-40.609546,100,2926.30319
-49.590721,100,2929.184948
-33.449396,100,2932.057184
-41.909188,100,2934.980984
-40.677018,100,2937.836967
-42.437959,100,2940.57
-35.106768,100,2943.517069
-45.078213,100,2946.416496
-44.349128,100,2949.32703
-48.332011,100,2952.276495
-50.148662,100,2955.893575
-37.806661,100,2959.061425
-36.248699,100,2962.004198
-39.814698,100,2964.923401
-49.520032,100,2967.92345
-40.128468,100,2971.000018
-34.656636,100,2974.687181
-30.714194,100,2977.671993
-41.019022,100,2980.589405
-41.978711,100,2983.467283
-36.602355,100,2986.273654
-43.661763,100,2989.168714
-38.017869,100,2992.060331
-40.667311,100,2995.031102
-53.891926,100,2997.886111
-41.532889,100,3000.872603
-52.508226,100,3003.819777
-39.29349,100,3007.455977
-40.828721,100,3010.341044
-62.655105,100,3013.296546
-56.761303,100,3016.230972
-60.863356,100,3019.519112
-54.452687,100,3022.550657
-49.069025,100,3025.573999
-39.948406,100,3028.429792
-50.517613,100,3031.286039
-60.12734,100,3034.176411
-55.277096,100,3037.032623
-65.744987,100,3039.891014
-59.536653,100,3042.778516
-46.647965,100,3045.696134
-44.647231,100,3048.784539
-49.738613,100,3051.707504
-50.519105,100,3054.602641
-55.187425,100,3057.549392
-55.167703,100,3060.476408
-57.23024,100,3063.307946
-52.083809,100,3066.239482
-52.295978,100,3069.169702
-40.908948,100,3072.10262
-53.127311,100,3075.113092
-45.394635,100,3077.959837
-52.792992,100,3081.217562
-48.566361,100,3084.348766
-56.785153,100,3087.224502
-27.81011,100,3090.143497
-54.535639,100,3093.813809
-61.119522,100,3096.755539
-59.680045,100,3099.7203
-32.63227,100,3102.718095
-54.032288,100,3105.680422
-48.211608,100,3108.579356
-11.618895,55,3110.20576
-37.573122,100,3113.21898
-48.872513,100,3116.530781
-40.972155,100,3119.555205
-47.265429,100,3122.553064
-59.987451,100,3125.519215
-31.025677,100,3128.366999
-50.765094,100,3131.277177
-42.162189,100,3134.157114
-31.885832,100,3137.048244
-39.456116,100,3140.153853
-47.641041,100,3143.25035
-47.31691,100,3146.665295
-47.673874,100,3149.773453
-44.899829,100,3152.646359
-41.388986,100,3155.477664
-48.987536,100,3158.401146
-51.814501,100,3161.701014
-48.124195,100,3166.673418
-60.031384,100,3169.681888
-43.030146,100,3174.748369
-74.609699,100,3177.600188
-61.561721,100,3180.559394
-45.014637,100,3183.91936
-44.585575,100,3187.574888
-57.638584,100,3190.562673
-57.34353,100,3193.640232
-64.669161,100,3196.623508
-49.867528,100,3199.763713
-43.057964,100,3203.585009
-38.016716,100,3207.114825
-41.724473,100,3210.168763
-33.765101,100,3213.150938
-25.106641,64,3215.231694
-75.195382,100,3218.215113
-78.803528,100,3221.136401
-77.327135,100,3224.069156
-51.555617,100,3226.866275
-76.013392,100,3229.790182
-68.97596,100,3232.690017
-66.267879,100,3235.646359
-69.915159,100,3238.580178
-75.569446,100,3242.025594
-79.775614,100,3245.011105
-59.59113,100,3249.906379
-73.849773,100,3252.886825
-48.891717,100,3255.886807
-55.567864,100,3258.898853
-71.808404,100,3262.040246
-52.935263,100,3277.204135
-51.923846,100,3280.06993
-44.378485,100,3283.545863
-44.685036,100,3287.010578
-42.743226,100,3289.930268
-41.18102,100,3292.837784
-35.379686,100,3296.408222
-44.693937,100,3299.315501
-45.755732,100,3302.270879
