#{"t_start": 1768967339.6501427, "env_id": "parking-basic-v0"}
r,l,t
-61.288161,100,1120.160885
-42.936123,100,1123.223601
-61.658541,100,1126.154459
-49.556296,100,1129.084889
-62.052363,100,1132.087161
-59.46757,100,1135.038148
-35.062096,100,1137.965705
-50.446321,100,1140.866531
-44.64964,100,1143.840131
-70.079506,100,1146.783533
-55.444424,100,1149.687355
-65.428146,100,1152.593399
-43.888167,100,1156.252738
-61.661468,100,1159.09592
-35.067037,100,1161.896489
-42.819271,100,1164.882861
-52.59655,100,1168.090199
-53.874387,100,1171.074373
-39.462498,100,1173.889485
-62.880817,100,1176.631711
-69.267544,100,1180.638751
-71.379053,100,1183.71689
-62.957345,100,1186.738323
-51.434862,100,1189.574375
-54.89005,100,1192.460822
-55.710814,100,1195.359079
-40.202382,100,1198.291041
-38.294145,100,1201.28798
-60.315213,100,1204.337075
-55.948536,100,1207.246572
-36.747898,100,1210.178486
-53.298703,100,1213.430243
-43.048165,100,1216.280564
-45.094215,100,1219.264926
-57.598715,100,1222.227279
-50.123088,100,1225.219824
-33.952757,100,1229.587105
-58.57438,100,1232.586059
-42.998448,100,1235.54317
-32.934481,100,1242.154178
-36.082158,100,1245.398623
-49.250603,100,1249.202966
-39.691736,100,1252.068781
-40.653582,100,1254.976882
-52.888919,100,1258.010804
-30.51695,100,1261.034979
-31.535215,100,1264.055539
-47.085183,100,1266.997984
-45.9882,100,1269.940014
-42.473852,100,1272.86407
-40.798409,100,1275.92516
-50.547784,100,1278.867836
-41.762093,100,1281.697019
-34.114693,100,1284.657346
-52.818113,100,1288.770506
-42.851083,100,1291.725542
-24.070313,100,1294.740997
-33.923342,100,1305.894186
-34.15985,100,1311.277435
-31.075991,100,1314.53078
-44.577572,100,1317.53255
-26.595927,100,1320.265175
-51.248762,100,1323.372535
-46.875452,100,1326.433862
-35.791076,100,1329.543674
-62.877015,100,1332.364744
-40.727595,100,1335.261956
-33.918968,100,1338.179524
-40.519834,100,1341.091597
-58.195585,100,1344.019718
-49.075522,100,1346.94494
-36.429126,100,1349.869111
-39.296041,100,1353.379878
-41.685052,100,1362.521712
-50.267229,100,1365.479695
-42.82087,100,1368.537535
-79.460771,100,1371.445743
-69.098359,100,1374.312461
-59.819038,100,1377.134845
-60.920241,100,1380.075447
-28.841198,56,1381.656766
-73.9509,100,1387.417028
-48.976515,100,1390.392807
-64.520761,100,1393.30645
-58.74417,100,1396.227168
-57.856304,100,1399.302977
-62.967998,100,1402.617834
-41.024734,100,1405.637069
-29.396346,100,1408.965679
-20.718017,100,1411.832441
-23.661763,94,1414.649493
-38.509105,100,1417.511802
-47.17448,100,1420.846344
-33.608118,100,1429.935595
-51.738525,100,1432.921431
-32.692101,100,1435.876311
-49.265502,100,1444.856199
-31.627963,100,1447.892885
-56.718902,100,1450.700643
-41.201099,100,1469.200818
-57.145419,100,1472.109425
-58.125063,100,1474.971696
-55.57345,100,1478.41521
-40.446628,100,1481.242813
-43.352369,100,1484.168706
-56.63922,100,1487.104634
-73.943057,100,1490.098213
-64.989416,100,1493.547338
-57.460381,100,1496.527541
-20.682768,100,1499.482627
-55.407439,100,1504.714852
-32.061859,100,1507.579351
-57.238025,100,1510.476775
-54.320257,100,1513.400645
-54.648274,100,1516.205222
-47.542542,100,1518.949021
-53.336487,100,1521.854551
-55.835241,100,1524.763044
-33.294669,100,1527.645084
-45.75986,100,1530.515837
-36.526924,100,1533.463114
-57.291198,100,1540.183996
-50.23239,100,1543.295207
-44.298032,100,1548.140673
-37.995347,100,1555.37775
-72.099947,100,1558.348222
-48.222239,100,1561.306225
-67.286937,100,1564.206755
-46.031689,100,1567.601728
-47.761215,100,1570.506842
-46.222775,100,1573.465353
-65.166398,100,1578.249237
-47.271428,100,1581.416784
-99.147541,100,1584.25213
-51.650981,100,1587.853768
-57.567689,100,1590.755015
-79.257154,100,1593.588924
-63.602086,100,1596.344842
-54.694994,100,1603.57879
-48.373209,100,1608.932104
-82.416845,100,1611.986687
-63.779544,100,1616.512436
-49.275005,100,1619.314049
-115.812347,100,1622.230194
-55.321324,100,1626.377559
-39.139588,100,1629.435245
-41.528722,100,1632.390237
-68.794894,100,1635.328111
-42.996745,100,1638.188608
-31.007808,100,1641.053568
-71.947157,100,1643.967023
-43.291583,100,1647.011233
-50.599106,100,1649.926534
-38.677745,100,1652.88046
-46.129426,100,1655.802618
-68.362346,100,1658.585927
-63.57684,100,1661.636705
-63.162955,100,1664.8933
-40.508008,100,1667.939908
-45.371273,100,1671.388008
-77.943687,100,1674.507962
-81.4278,100,1677.291694
-62.498759,100,1680.123904
-50.7432,100,1683.153867
-75.74642,100,1689.63519
-52.974212,100,1692.578083
-61.327346,100,1695.495431
-78.859183,100,1698.441692
-27.681124,100,1704.813754
-68.18895,100,1708.22841
-33.763796,100,1711.050639
-46.87661,100,1722.316182
-80.542209,100,1725.645873
-44.419528,100,1728.642128
-45.783522,100,1731.530484
-53.824318,100,1734.609868
-64.515799,100,1737.606268
-49.138857,100,1741.197294
-59.738831,100,1745.787567
-38.376584,100,1749.532147
-122.465879,100,1752.505132
-64.298674,100,1756.108185
-60.879219,100,1761.59025
-75.869768,100,1765.511437
-120.328515,100,1768.374845
-135.803108,100,1771.250682
-52.342031,100,1774.305577
-126.621981,100,1777.25827
-66.460831,100,1780.31
-85.195548,100,1783.31393
-56.31662,100,1786.505075
-11.753201,43,1787.85995
-95.847077,100,1790.865017
-46.377956,100,1793.680703
-42.816101,100,1796.686752
-102.271769,100,1799.543813
-109.331508,100,1802.466541
-97.683655,100,1805.442763
-117.288035,100,1808.390309
-111.021608,100,1811.363929
-64.161497,100,1814.311735
-56.102189,100,1817.263992
-80.779307,100,1820.200587
-46.765208,100,1823.940361
-102.757968,100,1826.918576
-58.27527,100,1829.817631
-50.200621,100,1832.77041
-55.941162,100,1835.707479
-56.253386,100,1838.600598
-34.790281,100,1841.520419
-89.475241,100,1844.545398
-63.939588,100,1847.543658
-50.249495,100,1850.477292
-48.593948,100,1853.386884
-78.075187,100,1856.349239
-55.609904,100,1859.294354
-64.018066,100,1862.311092
-83.130036,100,1865.268694
-117.044037,100,1868.076127
-98.731735,100,1870.91645
-101.172578,100,1873.790799
-73.910469,100,1876.64508
-65.48094,100,1879.495712
-31.044394,100,1882.229588
-82.847302,100,1884.978952
-42.91362,100,1887.956053
-76.490101,100,1890.934757
-68.913994,100,1893.850586
-70.4373,100,1896.772146
-80.280864,100,1899.722022
-81.045692,100,1902.800652
-45.297442,100,1905.928831
-41.369167,100,1909.05025
-43.265326,100,1911.951205
-42.385779,100,1914.85233
-42.885639,100,1917.860073
-47.777167,100,1920.831629
-78.082425,100,1927.833841
-72.06853,100,1930.812655
-57.622318,100,1933.630126
-54.311854,100,1936.507382
-71.976598,100,1939.445142
-37.214117,100,1942.503178
-39.424995,100,1945.442546
-74.029347,100,1948.353225
-88.573832,100,1951.200151
-35.971549,100,1954.255575
-49.641243,100,1957.48362
-59.881482,100,1960.515249
-73.120424,100,1963.497111
-54.920183,100,1966.548395
-52.43159,100,1969.569893
-48.496912,100,1972.305042
-50.786032,100,1975.24509
-42.438582,100,1978.091323
-48.383667,100,1980.95893
-38.411438,100,1984.009231
-49.903549,100,1987.062006
-40.309745,100,1990.151906
-20.867415,100,1992.976028
-39.116433,100,1995.871186
-50.027108,100,1998.785498
-55.917236,100,2002.039701
-60.502387,100,2005.003039
-60.846048,100,2007.893126
-64.244105,100,2010.866511
-87.082588,100,2013.689657
-42.276419,100,2016.623176
-63.97554,100,2019.644233
-64.038772,100,2022.808149
-78.77158,100,2025.730271
-50.122942,100,2029.851614
-80.6372,100,2032.743055
-53.047258,100,2035.8048
-52.133639,100,2038.750316
-83.717529,100,2041.794348
-86.65117,100,2044.712337
-35.728387,100,2047.566755
-82.619328,100,2050.567527
-71.778558,100,2053.649878
-52.303628,100,2056.754257
-38.61225,100,2059.803202
-43.052363,100,2062.838751
-76.75002,100,2065.870336
-59.739161,100,2068.641898
-42.608835,100,2071.393133
-44.384623,100,2074.370375
-63.178771,100,2078.14184
-42.05996,100,2081.097194
-62.451296,100,2084.137179
-41.692913,100,2087.072732
-48.017597,100,2090.285816
-54.281138,100,2093.17202
-85.230911,100,2096.098596
-49.315016,100,2099.109895
-46.345677,100,2102.198524
-82.625566,100,2105.157408
-37.046046,100,2108.2019
-48.087876,100,2110.950665
-36.68606,100,2113.695884
-50.516151,100,2116.528419
-38.3485,100,2119.432526
-43.993643,100,2122.348893
-46.018127,100,2125.19729
-52.143122,100,2128.215889
-25.544084,100,2131.150025
-79.217709,100,2134.31133
-32.171748,100,2137.343621
-102.558563,100,2140.375798
-44.629821,100,2143.416738
-33.254986,100,2146.355941
-55.207141,100,2149.516306
-41.714082,100,2152.451022
-101.803732,100,2155.392486
-45.898887,100,2158.167986
-71.28773,100,2161.017633
-104.243027,100,2164.065141
-95.330476,100,2167.008605
-58.692407,100,2169.960069
-60.994491,100,2172.932646
-73.558669,100,2175.819244
-110.445136,100,2178.629872
-119.905697,100,2181.573121
-70.69893,100,2184.405125
-65.791289,100,2187.417475
-86.144376,100,2190.28552
-67.649254,100,2193.244031
-42.141255,100,2196.219308
-39.85383,100,2199.147066
-78.497519,100,2202.079394
-64.765252,100,2204.985358
-45.952911,100,2207.975309
-51.613336,100,2211.130745
-39.917367,100,2215.923903
-60.455049,100,2218.953032
-63.630507,100,2222.022665
-58.092914,100,2226.643012
-49.467255,100,2229.521605
-42.859469,100,2232.492666
-38.753678,100,2238.110856
-47.071659,100,2241.03849
-46.296207,100,2243.930935
-49.045021,100,2246.942098
-47.912975,100,2249.685964
-53.853044,100,2252.413822
-49.591025,100,2255.321035
-63.761709,100,2258.250339
-45.329052,100,2261.30847
-40.32042,100,2264.320117
-55.871149,100,2267.289377
-69.506812,100,2270.547878
-68.295468,100,2276.908335
-60.631253,100,2280.285053
-59.838218,100,2284.031598
-71.582351,100,2287.135904
-60.913278,100,2290.118223
-46.22725,100,2293.088219
-31.602355,100,2295.956498
-57.422203,100,2298.918998
-39.846332,100,2302.089499
-53.211989,100,2305.43962
-32.819413,100,2308.533284
-48.573813,100,2311.465585
-35.841596,100,2314.449332
-62.206385,100,2317.336489
-48.485261,100,2320.260092
-39.874512,100,2323.235093
-54.227856,100,2326.19432
-41.939259,100,2329.110049
-42.569572,100,2332.290558
-38.193946,100,2335.164762
-64.318307,100,2338.056381
-55.473497,100,2340.927389
-48.527917,100,2343.928615
-62.332873,100,2346.908934
-45.792836,100,2349.892118
-46.663138,100,2352.926064
-58.570422,100,2355.890191
-48.438414,100,2358.770636
-41.337492,100,2361.718379
-65.990361,100,2364.655239
-42.855435,100,2367.662471
-62.18086,100,2370.566005
-40.256973,100,2373.319796
-33.566589,100,2376.252178
-47.693461,100,2379.059991
-41.847462,100,2381.813714
-41.025114,100,2384.62635
-48.441572,100,2387.700618
-40.877916,100,2390.910599
-51.123134,100,2394.979018
-41.015851,100,2398.84973
-46.013486,100,2401.864781
-55.712922,100,2404.810541
-46.505374,100,2408.13123
-36.075442,100,2410.896412
-52.834067,100,2414.766695
-39.748127,100,2417.695733
-46.736559,100,2420.719917
-38.031296,100,2423.674226
-30.868138,100,2426.598046
-35.282418,100,2429.554913
-58.798699,100,2432.458982
-50.955713,100,2435.474086
-30.127478,100,2438.496046
-32.656234,100,2441.51933
-42.478495,100,2444.598535
-58.731331,100,2447.608511
-59.69447,100,2450.556972
-28.939187,100,2453.713934
-62.933604,100,2456.693866
-46.706909,100,2459.727449
-46.811856,100,2462.744255
-32.103633,100,2465.630989
-61.490153,100,2468.46852
-33.701914,100,2471.407701
-43.019574,100,2474.219665
-49.861952,100,2477.241549
-42.405082,100,2480.275095
-41.129841,100,2483.358137
-36.556705,100,2486.26694
-58.04302,100,2489.363804
-46.995667,100,2496.087688
-34.021809,100,2498.864383
-46.432545,100,2501.860054
-25.22414,100,2504.703944
-61.607502,100,2507.438148
-41.536971,100,2510.179063
-43.578503,100,2513.158757
-39.329158,100,2516.205807
-27.112109,100,2519.14636
-37.838793,100,2522.236516
-31.617956,100,2525.30112
-34.816752,100,2528.344977
-38.511216,100,2531.263829
-41.271647,100,2534.182643
-54.436824,100,2537.091149
-49.386183,100,2539.983094
-64.848523,100,2542.997487
-42.237039,100,2545.910594
-57.799705,100,2548.889055
-45.815661,100,2551.756119
-76.061793,100,2554.643965
-64.421354,100,2557.534863
-62.072409,100,2560.341729
-47.736296,100,2563.332155
-29.367144,100,2566.175842
-42.969632,100,2569.109574
-48.296815,100,2572.03208
-35.732291,100,2575.246057
-52.096279,100,2578.093925
-82.728343,100,2581.03713
-62.693682,100,2584.062257
-55.156821,100,2587.153852
-73.759205,100,2590.197934
-89.630707,100,2593.076015
-122.746214,100,2596.125585
-59.430732,100,2599.07168
-70.649725,100,2602.331297
-118.43466,100,2605.174468
-67.917499,100,2608.101401
-59.834028,100,2610.930913
-60.542484,100,2613.888502
-67.53699,100,2617.762489
-68.904772,100,2620.843181
-51.940334,100,2623.838403
-82.706369,100,2626.776516
-43.117294,100,2631.399743
-53.862596,100,2634.621804
-56.149363,100,2639.219806
-66.126077,100,2652.453947
-58.645425,100,2655.520066
-43.024497,100,2658.232618
-62.30129,100,2663.699988
-58.812751,100,2666.694499
-55.273771,100,2669.643766
-45.677529,100,2673.04013
-73.265754,100,2676.005726
-52.817064,100,2680.253041
-31.723318,100,2684.087981
-59.43729,100,2688.600434
-32.212241,100,2694.647007
-54.147728,100,2703.655362
-61.257674,100,2706.625424
-44.949444,100,2709.625897
-28.75019,100,2722.696434
-79.524071,100,2729.657907
-103.985055,100,2732.641304
-77.604937,100,2735.475402
-69.82203,100,2738.296659
-63.562832,100,2741.12378
-34.221268,100,2744.21657
-26.373246,100,2747.212213
-51.507482,100,2750.229446
-50.216972,100,2755.839331
-67.878739,100,2764.242946
-68.92565,100,2767.22885
-59.555353,100,2770.24926
-57.963798,100,2776.895107
-37.675345,100,2779.864988
-43.146387,100,2782.982397
-46.762951,100,2794.372793
-47.405805,100,2797.279173
-48.649381,100,2800.178293
-32.063818,100,2803.054061
-61.42593,100,2806.56057
-56.834356,100,2809.549495
-48.158055,100,2812.510298
-9.603292,29,2813.355771
-43.865687,100,2818.283573
-41.198355,100,2829.120986
-70.603116,100,2835.634947
-23.241505,62,2838.033698
-51.450584,100,2843.244204
-48.222098,100,2846.179924
-31.044422,100,2849.16712
-46.616568,100,2852.135017
-42.351595,100,2855.088429
-34.953841,100,2858.862976
-28.284408,100,2861.863266
-7.180604,28,2862.719024
-40.032109,100,2865.710477
-74.603599,100,2868.689384
-61.62419,100,2871.600855
-47.967465,100,2874.632949
-92.500805,100,2879.641912
-35.433541,100,2882.680923
-42.31399,100,2885.782001
-94.966981,100,2888.83563
-69.883067,100,2891.712868
-7.985848,39,2893.452036
-39.849447,100,2896.329838
-52.637075,100,2899.28621
-31.879347,100,2905.04486
-42.022762,100,2907.919656
-51.440105,100,2910.813883
-43.66709,100,2913.850616
-47.914828,100,2918.197203
-54.974461,100,2921.611923
-38.85228,100,2924.879574
-36.202047,100,2927.916139
-50.93018,100,2930.876475
-41.206897,100,2933.783522
-41.555547,100,2936.637207
-35.914089,100,2940.41826
-49.28496,100,2945.344269
-47.555399,100,2949.243921
-46.219816,100,2952.237557
-47.423432,100,2955.276872
-41.553512,100,2958.205768
-42.74548,100,2961.124732
-45.633407,100,2964.102925
-49.132264,100,2967.052226
-32.34478,100,2969.926425
-47.844005,100,2972.794226
-60.147854,100,2975.733007
-51.240711,100,2978.56311
-47.777092,100,2981.316366
-40.80846,100,2984.263524
-45.326142,100,2987.234531
-35.795141,100,2990.072607
-53.535252,100,2993.087116
-47.212734,100,2996.637358
-48.120327,100,2999.791377
-58.458876,100,3002.712409
-59.573604,100,3005.690318
-50.933484,100,3008.687316
-50.112591,100,3012.419202
-44.563272,100,3015.446892
-37.092703,100,3018.456192
-38.899517,100,3021.346396
-45.657207,100,3024.197593
-50.040001,100,3027.006809
-42.854379,100,3029.915219
-47.557159,100,3032.822207
-52.916597,100,3035.769408
-61.698832,100,3038.638228
-46.236882,100,3041.648631
-51.864335,100,3045.187964
-51.062592,100,3048.210975
-47.23948,100,3051.097783
-45.807667,100,3054.044874
-51.810667,100,3056.988352
-51.357043,100,3060.289407
-51.788294,100,3063.31284
-43.046536,100,3066.353593
-50.297958,100,3069.16763
-62.554394,100,3072.011737
-67.844279,100,3074.922023
-62.117963,100,3077.754039
-47.192737,100,3080.607146
-53.766037,100,3083.542439
-56.462035,100,3086.450084
-45.477161,100,3089.56165
-37.911193,100,3092.428277
-47.307407,100,3095.357612
-50.767728,100,3098.299559
-59.151151,100,3101.231045
-56.338134,100,3104.056587
-43.627127,100,3106.985759
-49.490768,100,3109.92193
-51.354037,100,3112.9039
-45.215466,100,3115.847951
-35.400575,89,3118.380613
-52.910638,100,3121.631514
-52.211886,100,3124.765501
-37.520311,100,3127.621297
-48.441549,100,3130.546924
-34.113656,100,3134.223444
-48.213002,100,3137.158468
-19.221736,87,3139.749489
-47.011808,100,3142.740492
-50.08708,100,3145.703096
-36.788899,100,3148.598962
-47.123709,100,3151.561143
-41.407888,100,3154.766035
-53.810553,100,3157.93146
-51.499641,100,3160.9221
-49.602238,100,3163.901546
-56.888806,100,3166.836423
-56.289038,100,3169.705723
-41.133573,100,3172.601266
-48.59762,100,3175.48063
-41.761169,100,3178.378443
-52.626281,100,3181.617499
-35.782609,100,3184.624326
-49.413563,100,3188.063858
-37.465586,100,3191.115888
-41.742825,100,3193.893689
-50.748898,100,3196.812288
-44.196016,100,3199.835635
-41.866378,100,3203.119814
-44.745527,100,3208.02624
-64.127898,100,3213.137625
-57.460589,100,3216.08888
-72.622297,100,3218.879137
-70.358684,100,3221.945498
-57.562259,100,3225.964914
-43.279095,100,3228.934901
-56.295405,100,3231.945478
-43.777137,100,3234.994781
-67.328544,100,3237.949578
-58.992376,100,3241.257431
-59.123813,100,3244.976108
-58.862756,100,3248.51546
-28.929058,100,3251.548567
-49.85275,100,3254.663663
-56.086859,100,3257.751765
-70.414698,100,3260.595502
-68.783315,100,3263.583557
-51.395438,100,3266.363102
-53.664845,100,3269.254575
-72.940048,100,3272.176441
-65.452653,100,3275.092951
-67.452844,100,3278.073839
-60.403964,100,3280.889577
-82.799559,100,3284.459326
-74.324824,100,3289.335965
-80.728179,100,3292.351755
-53.384957,100,3295.384662
-57.226434,100,3298.355623
-34.771216,100,3301.400601
-48.639264,100,3316.715434
-39.881763,100,3319.54715
-52.538333,100,3323.01181
-43.498577,100,3326.4676
-31.554532,100,3329.431301
-39.699664,100,3332.326075
