#{"t_start": 1769134576.1673105, "env_id": "parking-basic-boundary-v0"}
r,l,t
0,100,1944.769149
0,100,1949.004821
0,100,1956.668626
0,100,1961.019194
0,100,1965.346413
0,100,1969.646349
0,100,1973.858528
0,100,1978.084507
0,100,1982.32249
0,100,1986.507823
0,100,1990.726752
0,100,1995.102573
0,100,1999.323873
0,100,2003.590503
0,100,2007.993044
0,100,2012.270721
0,100,2016.485142
0,100,2020.87598
0,100,2025.197714
0,100,2029.493063
0,100,2033.817741
0,100,2038.06159
0,100,2042.343849
0,100,2046.578577
0,100,2050.772595
0,100,2055.069305
0,100,2059.28874
0,100,2063.545802
0,100,2067.870154
0,100,2072.08794
0,100,2076.287859
0,100,2080.626864
0,100,2084.932837
0,100,2089.37197
0,100,2093.622415
0,100,2097.849252
0,100,2102.068891
0,100,2106.338935
0,100,2110.50605
0,100,2114.710514
0,100,2118.99978
0,100,2123.228235
0,100,2127.477453
0,100,2131.719465
0,100,2135.914171
0,100,2140.236986
0,100,2144.452804
0,100,2148.773575
0,100,2152.940963
0,100,2157.161467
0,100,2161.494272
0,100,2165.874697
0,100,2170.109114
0,100,2174.302757
0,100,2178.565944
-12,100,2182.774558
0,100,2187.014584
0,100,2191.259166
0,100,2195.457499
0,100,2199.837051
0,100,2204.146944
0,100,2208.370369
0,100,2212.625964
0,100,2216.846465
0,100,2224.442624
0,100,2228.668102
0,100,2232.988219
0,100,2237.32321
0,100,2241.660618
0,100,2245.912869
0,100,2250.202627
0,100,2254.4435
0,100,2258.790014
0,100,2263.142066
0,100,2267.39446
0,100,2271.659921
0,100,2275.993568
0,100,2280.307559
0,100,2284.531164
0,100,2288.742808
0,100,2292.963706
0,100,2297.174149
0,100,2301.437928
0,100,2305.802406
0,100,2310.091423
0,100,2314.286547
0,100,2318.593114
0,100,2322.944579
0,100,2327.335885
0,100,2333.917551
0,100,2338.105371
0,100,2342.348544
0,100,2346.640941
0,100,2350.88679
0,100,2355.148302
0,100,2359.67256
0,100,2364.076044
0,100,2368.432809
0,100,2372.688032
0,100,2376.956903
0,100,2381.338759
0,100,2385.552064
0,100,2389.93601
0,100,2394.149486
0,100,2398.495674
0,100,2402.814087
0,100,2407.526984
0,100,2411.706218
0,100,2415.894306
0,100,2420.145459
0,100,2424.332574
0,100,2428.570206
0,100,2432.854316
0,100,2437.120666
0,100,2441.537653
0,100,2445.911268
0,100,2450.223397
0,100,2454.421309
0,100,2458.616274
0,100,2462.925222
0,100,2467.181903
0,100,2471.424457
0,100,2475.721271
0,100,2479.924068
0,100,2484.132593
0,100,2488.427799
-40,100,2492.739867
0,100,2500.365372
0,100,2504.671499
0,100,2509.025853
0,100,2513.375789
0,100,2517.705898
0,100,2522.000828
0,100,2526.263623
0,100,2530.521815
0,100,2534.862169
0,100,2539.126425
0,100,2543.369884
0,100,2547.574511
0,100,2551.824619
-2,100,2555.994835
0,100,2560.924663
0,100,2565.189684
0,100,2569.447217
0,100,2573.666028
0,100,2577.884814
0,100,2582.131977
0,100,2586.34576
0,100,2590.565108
